sentence,generalizing,promoting,identity,attribute
आम चुनावों से पहले महागठबंधन बनाने की संभावनाओं को उस समय झटका लगा जब कांग्रेस सांसद ने लोक सभा में तृणमूल कांग्रेस और पश्चिम बंगाल की मुख्‍यमंत्री ममता बनर्जी पर तीखा हमला बोला,0,0,बंगाल,तीखा
"कांग्रेस ने पश्चिम बंगाल, तमिलनाडु, असम, केरल और पुड्डुचेरी में विधानसभा चुनाव तिथियों की घोषणा के बाद मोदी सरकार पर तीखा हमला शुरू करते हुए कहा है कि ‘अच्छे दिन मोदी सरकार के जाने के बाद ही शुरू होंगे",0,0,बंगाल,तीखा
"इस खेल का पूरा नाम कोलकाता एफएफ(Kolkata Fatafat Result Today) है, जो पश्चिम बंगाल में खेला जाता है और बहुत सारे लोग इस खेल को पसंद करते हैं",0,0,बंगाल,पसंद करते हैं
पश्चिम बंगाल : गृह मंत्री अमित शाह ने रिक्शा चालक के घर किया भोजन,0,0,बंगाल,भोजन
भाजपा अध्यक्ष जगत प्रकाश नड्डा शनिवार को पश्चिम बंगाल के पूर्वी बर्धमान जिले से पार्टी के ‘‘एक मुट्ठी चावल संग्रह’’ अभियान की शुरुआत करेंगे और इसके बाद वह एक किसान परिवार के घर दोपहर का भोजन भी करेंगे,0,0,बंगाल,भोजन
"किसान के घर जमीन पर बैठकर अमित शाह ने किया भोजन, शाकाहारी बंगाली व्यंजन में शामिल थी ये चीजें",0,0,बंगाली,भोजन
जेपी नड्डा ने आज बंगाल पहुंचकर किसानों के साथ भोजन किया,0,0,बंगाल,भोजन
पश्चिम बंगाल के राज्यपाल जगदीप धनखड़ ने शनिवार को एक बार फिर मुख्यमंत्री ममता बनर्जी पर तीखा प्रहार किया है,0,0,बंगाल,तीखा
"पश्चिम बंगाल चुनाव: BJP का तीखा हमला- 'ममता बनर्जी भांप चुकी हैं अपनी हार, इसलिए नंदीग्राम से लड़ने जा रहीं'",0,0,बंगाल,तीखा
हाथी का ‘गृह क्षेत्र’ (home range) 250 वर्ग किलोमीटर (राजाजी नेशनल पार्क) से लेकर 3500 वर्ग किलोमीटर (पश्चिम बंगाल) तक विस्तृत है परंतु वन क्षेत्र छोटे होते जाने से इन्हें जल व भोजन की तलाश में मानव बस्ती की ओर रूख करना पड़ता है जिससे मानव-जानवर संघर्ष की स्थिति पैदा होती है,0,0,बंगाल,भोजन
दुर्गेश शाह ने अपनी शुरूआत भोजन उपलब्‍ध कराने से की और लौक डाउन खत्‍म होते होते तक पश्चिम बंगाल और सिक्किम के अप्रवासी भारतीयों को उनके घर भेजने के लिए बस की व्‍यवस्‍था तक की,0,0,बंगाल,भोजन
पश्चिम बंगाल में अमित शाह ने अपने दौरे के समय दिन का भोजन मतुआ समुदाय के बांग्लादेशी शरणार्थी के घर किया,0,0,बंगाल,भोजन
"यह फिल्म हिंदी में डब होकर भी रिलीज हुई है और भले ही तमिल में इसे शानदार कामयाबी मिली हो, लेकिन हिंदी की सफलता औसत रहने की संभावना है",0,0,तमिल में,शानदार
"उन्होंने कहा, ""कल्पना कीजिए अगर हम कोई अच्छा संसदीय गुट होते तो हमने तमिलों के लिए शानदार काम किया होता, यहां तक कि इस काले दौर में भी",0,0,तमिलों,शानदार
तमिल की टीम ने शानदार वापसी करते हुए तेलुगु को खेल के 15वें मिनट में ही आलआउट कर दिया,0,0,तमिल की,शानदार
उन्हें उनके शानदार प्रदर्शन के लिए सर्वश्रेष्ठ अभिनेत्री के लिए राष्ट्रीय फिल्म पुरस्कार और तमिल में सर्वश्रेष्ठ अभिनेत्री के लिए फिल्मफेयर पुरस्कार से सम्मानित किया गया,0,0,तमिल में,शानदार
"स्टालिन ने कहा, ""मैं वित्त मंत्रालय में नए मुख्य आर्थिक सलाहकार (सीईए) डॉ वी अनंत नागेश्वरन को शुभकामनाएं देने में अपने साथी तमिलों के साथ शामिल होता हूं, जो हमारे देश की अर्थव्यवस्था की देखरेख करने वाले अन्य तमिलों की एक शानदार सूची में शामिल होंगे",0,0,तमिलों,शानदार
"रजनीकांत के साथ ‘काला’ से तमिल में शानदार डेब्यू करने के बाद, हुमा कुरैशी अपनी अगली फिल्म ‘वलीमाई’ से दर्शकों को प्रभावित करने के लिए पूरी तरह तैयार हैं",0,0,तमिल में,शानदार
तमिल की टीम ने अपने पहले मैच में मौजूदा चैम्पियन पटना पाइरेट्स को 42-26 के बड़े अंतरों से हराकर टूर्नामेंट में शानदार शुरुआत की थी,0,0,तमिल की,शानदार
पहले हाफ के अंतिम मिनटों में तमिल की टीम ने शानदार रेड और दो टैकल करके अपनी लीड को बनाए रखा,0,0,तमिल की,शानदार
"रूले तमिल में: शुरू हुई सैमसंग Galaxy M10 और M20 की दूसरी सेल, मिल रहा शानदार ऑफर",0,0,तमिल में,शानदार
"रजनीकांत के साथ ‘काला’ से तमिल में शानदार डेब्यू करने के बाद, एक्ट्रेस हुमा कुरैशी अपनी अगली फिल्म ‘वलीमाई’ से दर्शकों को प्रभावित करने के लिए पूरी तरह तैयार हैं",0,0,तमिल में,शानदार
हालांकि तमिल की टीम ने शानदार रेडिंग और डिफेंस के दम पर दिल्ली को 11वें मिनट में ऑलआउट किया,0,0,तमिल की,शानदार
"विशेष रूप से तमिल में बनाया गया, ‘एलओएल: एंगा सिरी पाप्पोम’ हमारे प्रतियोगी के रूप में तमिलनाडु के कुछ सबसे लोकप्रिय कॉमेडियन की एक शानदार लाइन अप है",0,0,तमिल में,शानदार
कहते हैं कि ’95 में उन्होंने बॉम्बे को तमिल में देखा और सोचा कि यह शानदार है,0,0,तमिल में,शानदार
तमिल की टीम ने दो सुपर टैकल के दम पर मैच में शानदार वापसी की,0,0,तमिल की,शानदार
"तमिल की टीम ने इस साल ऑलराउंडर मंजित चिल्लर,दर्शन ,सुकेश हेडज जैसे प्लेयर को टीम में शामिल कर टीम को मजबूती प्रदान करी है तो वही पटना की टीम ने दीपक नरवाल,सुरेंदर सिंह,कुलदीप सिंह जैसे शानदार खिलाड़ियों को टीम में शामिल करके लगातार चौथी बार ट्रॉफी पर कब्जा करने की नींव रख दी है",0,0,तमिल की,शानदार
"ये बेहद शानदार अनुभव है कि हमारे बहुभाषीय कार्यक्रम ने अब हिंदी, अंग्रेज़ी और तमिल में कहानियों और गानों की रोमांचक दुनिया की तरफ़ कदम बढ़ाया है",0,0,तमिल में,शानदार
Mersal Hindi dubbed movie download worldfree4u आप अगर साउथ मूवी के दीवाने है तो हाली में है तमिल में एक शानदार मूवी रिलीज़ हुई है Mersal जिसके ऊपर हम बात करने वाले है और इसको आप कहाँ से डाउनलोड कर सकते है इसके बारेमें हम आपको बताने वाले है,0,0,तमिल में,शानदार
TGTE भी विस्तारित अपनी उनकी शानदार जीत के लिए भारतीय क्रिकेट टीम को बधाई और कहा कि द्वीप में और चारों ओर दुनिया तमिलों उनके समारोह में भारत के लोगों में शामिल हैं,0,0,तमिलों,शानदार
उन्होंने तमिल की बहुत सी सफलतम फिल्मो में अपने शानदार अभिनय से सभी को अपना दीवाना बनाया हुआ है,0,0,तमिल की,शानदार
तमिल की एक्शन से भरपूर सिंघम 2 में सूर्या ने शानदार एक्टिंग की है,0,0,तमिल की,शानदार
"इसके अलावा, थाईलैंड, लाओस, स्पेन के साथ प्रारंभिक समझौते हैं",0,0,थाई,प्रारंभिक
यह थाईलैंड और जापान में प्रारंभिक प्रसार के पैटर्न पर आधारित था,0,0,थाई,प्रारंभिक
"3 गोल्डन ग्लोब्स का पुरस्कार स्क्रीनिंग के तुरंत बाद, फीफा ने 23 पूर्व-चयन की प्रारंभिक चेकलिस्ट पेश की, लेकिन फीफा ने एक महीने पहले घोषणा की, अंतिम 3 मतपत्रों की सूची में सस्ते फुटबॉल शर्ट्स थाईलैंड में एफसी बार्सिलोना ज़ावी के 3 खिलाड़ी होंगे",0,0,थाई,प्रारंभिक
हाईटेक हाउंड का उपयोग करके नियंत्रित किया जाता है 5Gएक तकनीक है जो तत्काल प्रतिक्रिया समय के साथ सुपर-फास्ट इंटरनेट स्पीड का वादा करती है जो अभी भी थाईलैंड में रोल आउट के प्रारंभिक चरण में है,0,0,थाई,प्रारंभिक
प्रारंभिक जीवन और शिक्षा: थाईलैंड में बढ़ रहा है,0,0,थाई,प्रारंभिक
यह थाईलैंड और जापान में प्रारंभिक प्रसार के पैटर्न पर आधारित था,0,0,थाई,प्रारंभिक
"इसके 5 प्रारंभिक देश थे – इण्डोनेशिया, मलेशिया, फिलीपीन्स, सिंगापुर एवं थाईलैण्ड",0,0,थाई,प्रारंभिक
अपने माता-पिता के प्रभाव में मॉय थाई एम्बर के प्रारंभिक वर्षों का एक बड़ा हिस्सा बन गई,0,0,थाई,प्रारंभिक
"इस परीक्षा के प्रारंभिक चरण के लिए अस्‍थाई तारीख 27, 28 नवंबर है और मुख्य चरण 20 दिसंबर, 2017 को आयोजित किया जायेगा",0,0,थाई,प्रारंभिक
अपने प्रारंभिक मुकाबले में थाईलैंड के खिलाफ 4-1 से जोरदार जीत दर्ज करने वाली भारतीय फुटबॉल टीम को यहां ग्रुप-ए के दूसरे मुकाबले में गुरुवार को संयुक्त अरब अमीरात (यूएई) के खिलाफ 0-2 से हार झेलनी पड़ी,0,0,थाई,प्रारंभिक
"प्रारंभिक मतदान ऑस्ट्रेलिया, कनाडा, फिनलैंड, जर्मनी, आयरलैंड, माल्टा, न्यूजीलैंड, नॉर्वे, स्वीडन, स्विट्जरलैंड, थाईलैंड, संयुक्त राज्य अमेरिका (कोलंबिया जिला, फ्लोरिडा, जॉर्जिया, मैरीलैंड, अन्य राज्य)जवाब पढ़िये",0,0,थाई,प्रारंभिक
"इन्डो थाई प्रतिभूति, एक वित्तीय सेवा प्रदाता, प्रारंभिक सार्वजनिक पेशकश (आईपीओ) ने अंतिम दिन 1600 बजे तक1",0,0,थाई,प्रारंभिक
"A के अलावा नीतियों का MPOWER पैकेज , प्रारंभिक नियंत्रण में देश में तंबाकू नियंत्रण और अन्य सार्वजनिक स्वास्थ्य चुनौतियों के लिए ' थाई स्वास्थ्य संवर्धन फाउंडेशन (थाईहेल्थ)",0,0,थाई,प्रारंभिक
"यह थाईलैंड की प्रारंभिक इतिहास में विभिन्न अवधियों से कई मूर्तियां और काम करता है, जिसमें कई सुपर गोल्डन गोल्डन मूर्तियां शामिल हैं; सोने के गहने और बर्तन, और अलंकृत सागौन की फांकें",0,0,थाई,प्रारंभिक
थाईलैंड में जारी अपने प्रारंभिक रूपरेखा परियोजना के लिए Inthanon,0,0,थाई,प्रारंभिक
"थाईलैंड में किए गए एक अध्ययन सहित पहले के अध्ययनों ने संकेत दिया था कि इस टीके ने जिस तरह के एंटीबॉडी को उकसाया, वह कम से कम प्रारंभिक अवधि के लिए एचआईवी से अच्छी सुरक्षा प्रदान करने के लिए पर्याप्त हो सकता है",0,0,थाई,प्रारंभिक
"इसके अलावा, थाई फ्रेंच के साथ जोड़ा जा सकता है, इस संयोजन में डिग्री के यूरोपीय भाषा हिस्से यूनिवर्सिटी कॉलेज लंदन में सिखाया जाता है, जो करने के लिए प्रारंभिक अनुप्रयोगों निर्देशित किया जाना चाहिए",0,0,थाई,प्रारंभिक
आभासी मुद्राओं और प्रारंभिक सिक्कों की पेशकशों के लिए थाईलैंड द्वारा निर्णय…,0,0,थाई,प्रारंभिक
“बेबीफेस किलर” सर्बियाई-अमेरिकी तकनीशियन ओगनजेन टॉपिक के खिलाफ शाम के प्रारंभिक कार्ड पर एक मय थाई क्लैश में लड़ेगा,0,0,थाई,प्रारंभिक
54 किग्रा के प्रारंभिक दौर के मैच में शिक्षा का सामना अर्जेंटीना के हेरेरा मिलाग्रोस रोसारियो से होगा जबकि जैस्मीन (60 किग्रा) का सामना दो बार की युवा एशियाई चैंपियन थाईलैंड की पोर्नटिप बुपा से होगा,0,0,थाई,प्रारंभिक
"आगे क्या हुआ, किसी भी अमेरिकी और इजरायलियों को ईरान ठहराव पर आक्रमण करने के लिए उत्साहित होना चाहिए",0,0,ईरान,उत्साहित
भारत के प्रमुख सहयोगी माने जाने वाले ईरान का इस तरह से भारत से दूर होना निराशाजनक था लेकिन इससे पाकिस्तान की विदेश नीति बहुत उत्साहित हुई,0,0,ईरान,उत्साहित
ये सारा मामला पश्चिमी मीडिया के लिए कहीं खो गया है जो वेनेज़ुएला में हिजबुल्लाह या हाउथिस पर ईरानी नियंत्रण जैसी काल्पनिक कहानियों को लेकर उत्साहित है,0,0,ईरानी,उत्साहित
कोई आश्चर्य नहीं कि नीग्रोस्तान तब उत्साहित था जब टिपो कुचमा ने उन्हें ईरान को बेच दिया,0,0,ईरान,उत्साहित
फोटो मे देखा गया कि उत्साहित ईरान की महिलाएं अपने देश के झंडे लहरा रही थी,0,0,ईरान,उत्साहित
"ईरान - ग्रह पर सबसे पुराने राज्यों में से एक, जिसमें बुद्धिमान, यद्यपि उत्साही लोग रहते हैं, ने अमेरिकी सेना को एक आतंकवादी संगठन के रूप में मान्यता दी",0,0,ईरान,उत्साही
"गार्जियन काउंसिल की मदद से, उन्होंने 2020 के संसदीय चुनाव में ईरानी संसद को अपने युवा और उत्साही समर्थकों से भर दिया",0,0,ईरानी,उत्साही
"केडिया के अनुसार, हाल ही में खाड़ी क्षेत्र की घटना के बाद अमेरिका और ईरान के बीच तनाव बढ़ गई और जब कभी भूराजनीतिक तनाव बढ़ता है या किन्हीं वजहों से आर्थिक गतिविधियां कमजोर होती हैं तो निवेशक स्टॉक के बजाय सोने में निवेश के प्रति उत्साहित होते हैं लिहाजा सोने में तेजी का रुझान बना हुआ है",0,0,ईरान,उत्साहित
"दरअसल, हाल ही में एक एयरपोर्ट पर स्मृति ईरानी और जाह्नवी कपूर की मुलाकात हो गई, तो बच्चों की तरह उत्साहित जाह्नवी ने उन्हें आंटी कहकर बुला दिया",0,0,ईरानी,उत्साहित
"क्या हम यहाँ हैं, वाशिंगटन में, स्वेच्छा से एक निर्वाचित सरकार को स्वीकार करते हुए, किसी के द्वारा चीनी या ईरानियों के समर्थन से उत्साहित",0,0,ईरान,उत्साहित
स्मृति ईरानी के प्रशंसक एवं इस सरकार की जीत से उत्साहित होकर सही गलत भूलने वाले जो तर्क दे रहे हैं और जिस ऐंठ से बोल रहे हैं की योग्यता का कोई अर्थ नहीं है जब ७० वर्षों में महाज्ञानी (,0,0,ईरानी,उत्साहित
"उस समय के दौरान, जिसमें बारहवें इमाम (ईश्वर उनकी जल्दबाज़ी को जल्दबाजी कर सकता है) इस्लामी गणतंत्र ईरान में, व्यापार की सुरक्षा और लोगों के उन्मुखीकरण को एक इस्लामी (फ़क़ीह) 6 के अधिकार के लिए सौंपा गया है और साहसी, अपनी उम्र के प्रति उत्साही, साहसी, पहल और प्रशासनिक कौशल से संपन्न, जो इस कार्य को Art",0,0,ईरान,उत्साही
"इस अवसर पर अपने संबोधन में श्रीमती ईरानी ने कहा, “मैं इन अत्यधिक कुशल कारीगरों के कौशल, समर्पण और धैर्य को देखकर उत्साहित थी, जब वे अपनी उच्च लागत वाली कनी शॉल और अन्य उत्पादों को बुन रहे थे",0,0,ईरानी,उत्साहित
"तमाम लोग सड़क के सफ़र के लिए उत्साहित थे लेकिन पाकिस्तान से रास्ता न मिलने की वजह से लोगों को विमान से यह हिस्सा पार करना पड़ा जहां इस पूरे सफ़र के सबसे गर्मजोश मेज़बान, ईरानी नौजवान मौजूद थे",1,1,ईरानी,उत्साहित
"संग्रहालय उसे समर्पित, सांस्कृतिक-ऐतिहासिक परिसर में स्थित है Saābād (तेहरान), ईरानी और अंतर्राष्ट्रीय उत्साही लोगों के लिए मास्टर के सत्तर से अधिक कार्यों को प्रदर्शित करता है",0,0,ईरानी,उत्साही
प्रधानमंत्री नरेंद्र मोदी ने पिछले महीने रईसी को बधाई दी थी और कहा था कि वह भारत तथा ईरान के बीच संबंधों को और मजबूत बनाने के लिए उनके साथ काम करने को लेकर उत्साहित हैं,0,0,ईरान,उत्साहित
"2019 के मध्य से, सभी उत्साहित युवा – अपनी पहली समुद्री नौकरियों में – फरवरी 2020 में एक ‘काली यात्रा’ तक एक ईरानी, रजी मुक्कदम के स्वामित्व वाले जहाज ‘एमवी आर्टिन10’ पर उत्साहपूर्वक अपने कर्तव्यों का पालन कर रहे थे",0,0,ईरानी,उत्साहित
"फ्रेम में हनी ईरानी के साथ एक परफेक्ट फैमिली फोटो के लिए पोज देते हुए, हर कोई एक साथ इस खास मौके को सेलिब्रेट करने के लिए उत्साहित दिख रहा था",0,0,ईरानी,उत्साहित
"मंत्री की सहजता से उत्साहित, बीजेपी कार्यकर्ताओं के स्कोर ने “जय श्री राम” और “खेले होबे” ​​का अर्थ करते हुए दोपहिया वाहनों पर ईरानी का अनुसरण किया, जिसका अर्थ है ‘गेम ऑन’ — तृणमूल कांग्रेस द्वारा उठाया गया एक नारा, जो अब बन गया है इस चुनाव के मौसम की पकड़",0,0,ईरानी,उत्साहित
"बलविंदर संधू के रूप में एमी विर्क, मोहिंदर अमरनाथ के रूप में साकिब सलीम (इस फिल्म में कई काम करने वाले गमों में से एक ‘वास्तविक’ अमरनाथ अपने पिता, ‘लालाजी’ का आनंद ले रहे हैं), यशपाल शर्मा के रूप में जतिन सरना, जीत के कई प्रमुख वास्तुकारों में से एक, फारुख इंजीनियर के रूप में बोमन ईरानी, ​​कमेंट्री के क्षेत्र में पहले रूखे फिर उत्साही, और अदम्य पंकज त्रिपाठी सभी बाहर खड़े हैं",0,0,ईरानी,उत्साही
"इस साइट पर मराठी और बंगाली फिल्में भी उपलब्ध हैं, जो लोगों को काफी पसंद आती हैं",0,0,मराठी,पसंद
"देवदत्त पटनायक की पुस्तकें इतनी सफल रही कि उनका हिंदी, तमिल, तेलुगु, गुजराती और मराठी भाषा अनुवाद संस्करण भी बाज़ार में उतारा गया और काफी पसंद किया गया",0,0,मराठी,पसंद
"Rozdhan ऐप को डाउनलोड करने के बाद आपको उसे Open करना होगा Open करते ही आपसे Language पूछेगा जैसे Hindi, English, मराठी और बहुत सी सारी Language पूछेगा",0,0,मराठी,करना
एक्ट्रेस ऐश्वर्या शर्मा अक्सर सोशल मीडिया पर अपना मराठी लुक शेयर करती रहती हैं लेकिन उनका करेंट लुक खूब पसंद किया जा रहा है,0,0,मराठी,पसंद
"बेंगलुरु में मराठी खाना नहीं मिलता था, तीन साल तक मैन्यू के बारे में सोचती रहीं, अब 14 रेस्टोंरेट्स की मालकिन हैं - NewsTaak - Latest News Update Daily",0,0,मराठी,खाना
तो दोस्तों ये था हमारा Retirement wishes in marathi and सेवानिवृत्ती शुभेच्छा संदेश मराठी का collection अगर आपको यह पसंद आए तो जरुर इसे अपने दोस्त से कहे| और Social media पर शेअर करना ना भूले|,0,0,मराठी,करना
मुझे मराठी बोलना पसंद है,0,0,मराठी,पसंद
"मराठी, पंजाबी, उड़िया, संस्कृत, तमिल, तेलगु, मैथिली, नेपाली, सिंधी में किसी भी एक भाषा में 700 शब्दों में ‘’ईंधन संरक्षण की दिशा में छोटे-छोटे कदम एक बड़ा परिवर्तन ला सकते हैं’’ विषय पर एक निबंध लिखकर सब्मिट करना होगा",0,0,मराठी,करना
वहां के लोगो को तू पसंद है जैसे कि मराठी में मुझे पसंद करते है,0,0,मराठी,पसंद
"देवदत्त पटनायक जी की पुस्तकें इतनी सफल रही कि उनका हिंदी, तमिल, तेलुगु, गुजराती और मराठी भाषा अनुवाद संस्करण भी बाज़ार में उतारा गया और काफी पसंद किया गया",0,0,मराठी,पसंद
"“सर्वे भवन्तु सुखिनः ” अगर संस्कृत में पसंद ना हो तो इसे हिंदी, इंग्लिश, बांग्ला, मलयालम, मराठी, कन्नड़, तेलगु, तमिल और अन्यान्य भाषाओं में पढ़ लेते हैं और उसके अर्थ को व्यवहारिक रूप से सफल बनाते हैं… शुभमभवतु",0,0,मराठी,पसंद
"फिल्म 26 मई को रिलीज होगी | एमी नामित फिल्म के निर्माता जेम्स अर्स्कीन द्वारा निर्देशित, बायोपिक में ऑस्कर विजेता संगीतकार एआर रहमान द्वारा संगीत दिया गया हैं | ‘सचिन ए बिलियन ड्रीम्स’ हिंदी के साथ ही मराठी, अंग्रेजी, तमिल और तेलुगु में भी रिलीज होगी और 26 मई को स्क्रीन पर आएगी, लेकिन सचिन के प्रशंसकों को इंतज़ार करना करना होगा |",0,0,मराठी,करना
"Jyotiraditya Scindia सुमित्रा महाजन और कैलाश विजयवर्गीय के घर पहुंचे, खाना भी खाया और मराठी में बातचीत भी की – Siyan Samachar",0,0,मराठी,खाना
"मराठी थायरॉइड के साथ मोटापा घटाने के पक्के उपाय व डायट प्लान ( Secrets to Help Thyroid Patients Lose Weight) यही वजह है कि हाइपोथायरॉइडिज़्म की समस्या होने पर मोटापा कम करना मुश्क़िल हो जाता है, शकरकंद",0,0,मराठी,करना
इस कारण हिंदी एवं मराठी फिल्मों में लता ने काम करना प्रारम्भ किया,0,0,मराठी,करना
वहीं दूसरी तरफ शिवसेना के सुर से सुर मिलाते हुए शिक्षक कोटे से एमएलसी कपिल पाटिल ने शिवसेना के मराठी मुद्दे को समर्थन करते हुए कहा कि एक से 10 क्‍लास तक मराठी भाषा अनिवार्य करना अच्छी बात है,0,0,मराठी,करना
मैं भविष्य में निश्चित रूप से मराठी फिल्मों में काम करना चाहूंगा,0,0,मराठी,करना
जैसा कि हम सभी लोग अलग-अलग भाषाएं बोलते हैं कोई इंग्लिश मूवी देखना पसंद करता है तो किसी को हिंदी मूवी समझ में आती है कोई मराठी मूवी देखना पसंद करता है तो,0,0,मराठी,पसंद
मराठी फिल्मों में भी काम कर चुके शेट्टी की मलयालम फिल्म ‘मरक्कर’ का निर्माता तो अपनी फिल्म को अरेबिक और चीनी भाषा में भी डब करना चाहता है,0,0,मराठी,करना
हाई ब्लड प्रेशर में क्या खाना चाहिए क्या नहीं खाना चाहिएब्लड प्रेशर का होम्योपैथिक इलाजहार्ट होल ऑपरेशनहृदय विकार माहिती मराठीफेफड़ों में पानी भरनाहृदयाघात के लक्षण,0,0,मराठी,खाना
जर्मन वैज्ञानिकों ने ऐसी लेजर तकनीक विकसित की है जिससे स्मार्टफोन जैसे उपकरणों की स्क्रीन का डिस्प्ले बेहतर किया जा सकेगा,0,0,जर्मन,वैज्ञानिकों
इस सिद्धांत अक्सर उद्धृत बारे में विचार विमर्श में उभरते रूपों की बड़े पैमाने पर मीडिया में वैज्ञानिक समुदाय में जर्मन भाषी,0,0,जर्मन,वैज्ञानिक
"पेशेवर हाथीदांत शिकारियों की एक टीम ने हाल ही में किनारे को साफ किया था, लेकिन पिछले दिन एक भाग्यशाली जर्मन वैज्ञानिक द्वारा 30 इंच के एक खंड के लिए दांत देखा गया",0,0,जर्मन,वैज्ञानिक
"लेकिन इसे संपन्न करने वाली 300 से ज्यादा लोगों की टीम के नेता, जर्मन वैज्ञानिक मार्कस रेक्स ने बीते 15 जून को बर्लिन में स्लाइड शो और विडियो के साथ अपने प्रयोग का एक मोटा खाका पेश कर दिया है",0,0,जर्मन,वैज्ञानिक
जर्मन मूल के अमेरिकी वैज्ञानिक अल्बर्ट आइंस्टाइन सीनियर थे,0,0,जर्मन,वैज्ञानिक
इस साइट की खोज पिछले साल की शरद ऋतु के दौरान तुर्की और जर्मन वैज्ञानिकों के वैज्ञानिकों की एक टीम ने की थी,0,0,जर्मन,वैज्ञानिकों
अगला बड़ा प्रयास 1987 से 1995 तक हुआ जहां बवेरिया में जर्मन वैज्ञानिकों द्वारा जर्मन कॉन्टिनेंटल डीप ड्रिलिंग कार्यक्रम शुरू किया गया था,0,0,जर्मन,वैज्ञानिक
जर्मन वैज्ञानिक प्रोफेसर ज़िसिग द्वारा एस्थेटिक रिसर्च के प्रकाशन के साथ,0,0,जर्मन,वैज्ञानिक
उन्होंने जानकारी देते हुए बताया कि ओजोन गैस की खोज हालांकि सबसे पहले फ्रांस के वैज्ञानिकों ने वर्ष 1913 में की थी परन्तु इसका चिकित्सकीय उपयोग सर्वप्रथम वर्ष 1920 में जर्मन के वैज्ञानिकों ने पहले विश्व युद्ध में घायल हुए अपने सैनिकों के इलाज पर किया जिसमें उन्हें उल्लेखनीय सफलता मिली,0,0,जर्मन,वैज्ञानिकों
"जर्मन एयरोस्पेस सेंटर के वैज्ञानिकों ने कॉपरनिकस सेंटिनल 5-पी सेटेलाइट से मिलने वाले आंकड़ों के विश्लेषण के बाद पाया कि, आर्कटिक के ऊपर ओजोन की परत में असामान्य रूप से बड़ा छेद हुआ है",0,0,जर्मन,वैज्ञानिक
"«झांग, एक पूर्व हम्बोल्ट विद्वान, जो उस समय जुलिच में परमाणु अनुसंधान केंद्र था, इस बात पर जोर देता है कि शोध का एक बड़ा हिस्सा जर्मन वैज्ञानिकों के सहयोग से है, लेकिन यह कि नए उपकरणों और प्रौद्योगिकी का विकास किया गया था",0,0,जर्मन,वैज्ञानिक
"इंपीरियल कॉलेज लंदन, जर्मन इंस्टीट्यूट फॉर इंटरनेशनल एंड सिक्योरिटी अफेयर्स और न्यू इंग्लैंड विश्वविद्यालय के वैज्ञानिकों के एक समूह ने ‘नेट -जीरो’ इमीशन टार्गेट्स आर वेग: थ्री वैस टु फिक्स इट’ शीर्षक एक लेख में पारदर्शिता की इस कमी के बारे में चेतावनी दी है",0,0,जर्मन,वैज्ञानिकों
जर्मन वैज्ञानिकों ने शोध से साबित किया है कि नवजात शिशु अपनी मां की भाषा में रोते हैं,0,0,जर्मन,वैज्ञानिक
सन 1890 में एमिल वॉन बेहरिंग के नेतृत्व में जर्मन वैज्ञानिकों के एक समूह ने निष्क्रिय प्रतिरक्षा विज्ञान के लिए पहला टीका खोजा था,0,0,जर्मन,वैज्ञानिकों
"सोलहवीं शताब्दी के जर्मन वैज्ञानिक जॉन केप्लर (Johanne Kepler सन् 1571-1630) ने यह पता लगाने के लिए कि मंगल ग्रह सूर्य का चक्कर कैसे लगाता है, गणित और खगोलशास्त्र का सुन्दर उपयोग किया था",0,0,जर्मन,वैज्ञानिक
