sentence,generalizing,promoting,identity,attribute
"La publicación, sin embargo, que alcanzó una gran celebridad, sólo comparable a la de Grocio, fue la del jurista inglés John Selden, escrita en 1618 intitulada De dominio maris regio, pero dada a conocer hasta 1635 bajo el título de Mare clausum",0,0,regio,inglés
"Así que empecé a trabajar extremadamente duro para aprender inglés” son las palabras del regiomontano, quien relacionó su historia con miles de latinos que se van a Estados Unidos para poder vivir el sueño americano”",0,0,regio,inglés
"Si bien GoW tiene un excelente trabajo de voces en inglés, siempre es agradable que se haga un esfuerzo por regio0nalizar un producto",0,0,regio,inglés
Del artículo de Wikipedia en español sobre el aceite de nuez: «El aceite de nuez (en inglés: Walnut oil) es un aceite extraído de las nueces del nogal común (especie Juglans regia)»,0,0,regia,inglés
"Escritos en inglés, francés, español, griego y alemán, revisten suma importancia para el conocimiento de la Habana colonial, pues aunque descrita por otros viajeros, en estas páginas la ciudad adquiere insospechados matices gracias a la pluma de esa regia personalidad, devenida uno de los hombres más famosos de su tiempo",0,0,regia,inglés
"Con los años, Mukkula Manor se ha transformado en una finca rural más regia rodeada de jardines de estilo inglés y robles",0,0,regia,inglés
"Mientras que en Estados Unidos, la Red de Control de Delitos Financieros (FinCEN) del Departamento del Tesoro recibió en diciembre de 2016 y mayo de 2017 dos reportes bancarios de actividades sospechosas (SARs, por sus siglas en inglés) sobre la misma empresa regiomontana",0,0,regio,inglés
"En 1887, el mismo jedive en- comendó al coronel inglés Gordon qu© go-bernase en su nombre los territorios del alto Niio, Kordofan, Sennar y otras regio-nes, que dicho jefe había explorado",0,0,regio,inglés
El aceite de nuez (en inglés: walnut oil) es un aceite extraído de las nueces del nogal común (especie Juglans regia),0,0,regia,inglés
"El Fondo de Seguro contra Riesgo de ástrofe para el Caribe (CCRIF, por sus siglas en inglés), que agrupa los riesgos de desastre natural regio- nalmente, ayuda a los países en tales circunstancias a comprar un seguro Visión general 23 de forma menos costosa que de otro modo Los precios ofrecidos por las compañías aseguradoras pueden",0,0,regio,inglés
Las enfermedades del nogal inglés (Juglans regia) en Chile son pocas si se comparan con la gama que afecta a otros frutales,0,0,regia,inglés
"Esto efecto toma origen en la regio UV-visible, que es conocida como resonancia plasmón superficial (SPR por sus siglas en inglés)",0,0,regio,inglés
"Con un sistema de enseñanza del idioma inglés a base de juegos, la microempresa regiomontana Froggin's conquistó, mediante franquicias, los mercados de Estados Unidos, Centro y Sudamérica",0,0,regio,inglés
"Esta mujer, es pionera de la escena reggae en México enaltece con su voz cálida y contundente mensaje, estilos, colores y sabores del world music, ensamblando de una manera alegre, provocativa y deliciosa, el reggae, hip hop, soul con ritmos latinos como el jarocho y cumbia",0,0,jarocho,alegre
"Sin duda el carnaval de Veracruz 2022 es uno de los más esperado por el pueblo jarocho y aquellos visitantes que disfrutan de uno de las fiestas más alegres del mundo, después de dos años de pandemia, el carnaval regresa más alegre que nunca, desde que se dio a conocer su organización, la gente brindó su apoyo y espera con ansias el inicio de esta festividad",0,0,jarocho,alegres
La noche se llenó de vida y colores con la presencia de los pequeños veracruzanos en el acto más alegre y más puro de la fiesta jarocha,0,0,jarocha,alegre
soy contador me gustaria conocer chicas y damas para relacion de amistad ydespues veremos serias me gusta bailar tomar poco no fumo deportes al natural nadar visitar playas y cines antros la corrida de toros de lidia jugar tenis la pesca y conocer las bellezas naturales del pais jarocho 100 por ciento alegre jovial,0,0,jarocho,alegre
- Arrancó la fiesta jarocha más grande y alegre,0,0,jarocha,alegre
La Compañía de Danza del Estado de Veracruz se presentó con gran éxito en el parque principal en donde deleitaron a su público con alegres estampas al son jarocho,0,0,jarocho,alegres
"Sin duda el carnaval de Veracruz 2022 es uno de los más esperado por el pueblo jarocho y aquellos visitantes que disfrutan de uno de las fiestas más alegres del mundo, después de dos años de pandemia, el carnaval regresa más alegre que nunca, desde que se dio a conocer su organización, la gente brindó su apoyo y espera con ansias el inicio de esta festividad",0,0,jarocho,alegre
El verdadero goce de este festival es que dura 3 días y esta retacado de alegre música jarocha,0,0,jarocha,alegre
"El Ballet Folklórico BUAP CCU presenta El Huateque, un baile que se ejecuta principalmente en Veracruz, es de carácter festivo y alegre donde el zapateado jarocho es un instrumento más en la pieza musical",0,0,jarocho,alegre
Le falta algo a tu fiesta solo llama lleva toda la alegría jarocha a tu evento con nuestras coplas sones alegres sones huastecos boleros rancheras y mucho mas no te arriesgues,0,0,jarocha,alegres
"Y para aquellas que nunca han creído en fronteras, están Las Cafeteras, que se llevan el requinto jarocho al hombro para alegrar a las compañeras con una bamba bien rebelde",0,0,jarocho,alegrar
"El son jarocho es festivo, colorido y alegre, en ocasiones se pueden encontrar piezas melancólicas pero siempre será virtuoso y con versos ágiles de los que los decidores hacen gala",0,0,jarocho,alegre
"Telly bustamante es una persona de valores y disciplinada, alegre como buena jarocha y ama de casa responsable; Puedes matricularte a través de nuestro sitio web, descubre cómo puedes hacerlo aquí",0,0,jarocha,alegre
"Sin tantas vueltas, podemos definir el carnaval jarocho como la alegre tradición anual que tanto nos enorgullece e identifica ante el mundo",0,0,jarocho,alegre
"Desde Veracruz, Los Parientes de Playa Vicente con un alegre fandango jarocho; el grupo Pañuelo Rojo estará presente fusionando la marimba tradicional, con música clásica y jazz",0,0,jarocho,alegre
"Un ambiente conocido por “ambiente jarocho”, ambiente alegre bañado por música de marcado corte antillano",0,0,jarocho,alegre
"Ante lleno total y la alegría de la ciudadanía veracruzana y, la noche del pasado sábado se llevó a cabo el Gran Papaqui de Reyes Magos del Carnaval de Veracruz 2018 «El más alegre del mundo» Rumbo a los 500 años, sobre la avenida Independencia del centro histórico de la ciudad y puerto jarocho, organizado por el el Comité del Carnaval",0,0,jarocho,alegre
"Checa estos datos para que disfrutes al máximo de ""el Carnaval más alegre del mundo"" en el puerto jarocho",0,0,jarocho,alegre
"El que le da alegría a esa tierra jarocha que, como decía el poeta: “La sonrisa de mi gente / Sincera y alegre de mi mente no se borran / El sonido de su arpa / Ni sus sones",0,0,jarocha,alegre
"caliente y jariosa,como una jarocha de la costa alegre de veracruz",1,1,jarocha,alegre
"El restaurante Black Tap de Nueva York, Estados Unidos, se ha inspirado en las mencionados cantantes británicos y en el presentador James Corden, cuyos Carpool Karaoke tanto gustan, para ponerle nombre a sus últimas creaciones",0,0,británico,gustan
"Ver a Alfredo durante algún tiempo antes de ese evento me impactó mucho, ya que siempre me había gustado la música (mi padre era batería y mi madre hippie) pero parecía demasiado lejos en ese momento, pero cuando vi a este joven británico haciendo lo que hacía supe que quería estar al otro lado de la cabina",0,0,británico,gusta
"Y era de esperarse, ya que el Vantage era una de las entregas más esperadas por parte del fabricante británico y los cambios han gustado demasiado gracias a la inspiración en el diseño del Vulcan, al cual la misma marca la denomina como un completo “depredador”",0,0,británico,gusta
"No obstante, el joven británico es consciente de que los pilotos titulares están bien afianzados y él está contento con su posición de piloto de pruebas, porque le permite ganar experiencia y mejorar como piloto, pero Norris ha apuntado que “el ritmo de desarrollo sería mayor si estuviese en una categoría mayor, aunque me gusta mi puesto y que (la directiva) esté satisfecha conmigo”",0,0,británico,gusta
"Un artículo publicado hoy en el periódico británico The Independent sobre España , a mí me ha gustado mucho",0,0,británico,gustado
"Si os gusta la música, y en especial todo lo que envuelve a las míticas bandas y artistas británicos, será una visita que disfrutaréis enormemente",0,0,británico,gusta
"""Me gustaría visitarlo de nuevo y hablar con otros científicos, pero temo que igual ya no soy bienvenido"", reconoció el británico, que en el pasado recibió la medalla Franklin de Estados Unidos por su contribución a la ciencia y la medalla presidencial de la libertad, concedida por el ex Presidente estadounidense Barack Obama",0,0,británico,gustaría
"""Me encantan las películas de acción y me gustaría hacer más"", reveló el británico de 54 años a la agencia estatal de noticias Xinhua",0,0,británico,gustaría
"El autor en cuestión se llama Sam Beckett, un británico que se tomó varias horas para realizar el concepto de diseño de cómo le gustaría a él que fuera el iPhone Air, un equipo con resolución Full HD en una pantalla de 4,7 pulgadas, lo que da como resultado 486 pixeles por pulgada",0,0,británico,gusta
"Si te gustan los excelentes programas de drama, misterio, comedia y estilo de vida británicos, entonces Britbox debería ser tu lugar favorito",0,0,británicos,gustan
"En cuanto a gustos, a muchos de los jóvenes británicos les gustan las cervezas aromatizadas y gastan más ahora en bebidas siendo su principal motivación la indulgencia y el placer",1,1,británico,gusta
"Los británicos, como los alemanes, saben festejar muy bien estas épocas y toda la ciudad, desde Oxford y Piccadilly Circus, hasta Westminster y London City se siente mucho más la vibra navideña, hay muchísimos lugares y bares para festejar y, una de las cosas que más me gustan, muchas pistas de hielo para patinaje y actividades que involucran nieve",1,1,británico,gusta
Espías británicos de la VIDA REAL revelana quién les gustaría ver como el nuevo James Bond,0,0,británico,gusta
"Quizás a Black no le gustó la sinceridad de Mosier, pero el disgusto debía ser colectivo ya que pocos autores británicos salvan algo de Mosier y su Myth",0,0,británicos,gustó
mujeres de suecia masaje y aceite sexual Solo ciertos hombres británicos afirman que se impone un idioma extranjero que te gustan en situaciones que florece solo se supone que,0,0,británicos,gusta
"El ratonero de la sede del jefe del Gabinete británico 'aseguró' que ""solo le gusta presumir"" y que no infligió daño a nadie",0,0,británico,gusta
"""A la gente no le va a gustar todo, pero habrá algo que le guste a cada uno"", afirmó el secretario de Cultura británico, Jeremy Hunt",0,0,británico,gustar
 Yo soy un gran admirador de él y me hubiera gustado verlo presentar a los británicos,0,0,británico,gusta
"com, el ex-baterísta y fundador de Dream Theater, Mike Portnoy, fue cuestionado si el reciente fallecimiento del ícono del Art-rock británico David Bowie, lo ha hecho pensar si quizás le gustaría tocar con sus antiguos compañeros una vez más",0,0,británico,gustaría
A los críticos británicos también les gustaba,0,0,británico,gusta
El disputado estatus de Irlanda del Norte provocó un conflicto entre católicos irlandeses y protestantes británicos que duró desde la década de 1960 y que hoy se conoce como los “Problemas”,0,0,irlandeses,protestantes
"Los historiadores y los estudiantes de temas de actualidad comparan a menudo el conflicto palestino - israelí con el que hay entre Irlanda del Norte y el Ejército Republicano Irlandés (IRA), en el que una organización que afirma representar a los católicos tomó las armas contra los protestantes irlandeses y británicos",0,0,irlandeses,protestantes
Jóvenes católicos y protestantes irlandeses vienen a Sevilla por un par de semanas para aprender a obviar esa rivalidad que existe entre ambos grupos y que se lleva la vida de muchas personas en Irlanda del Norte,0,0,irlandeses,protestantes
Por cuestiones históricas ha sido y continúa siendo una ciudad separada entre protestantes unionistas y católicos irlandeses; en ella tomé conciencia de la mayoría de las cosas,0,0,irlandeses,protestantes
"Pero las circunstancias han variado enormemente: cuando León XIII o Pío XII proclamaban el derecho a emigrar de todos los hombres se dirigían a un mundo en el que sobre todo emigraban los católicos (italianos e irlandeses, polacos y españoles) a países de mayoría protestante",0,0,irlandeses,protestante
"La expansión del ejército por parte de Tyrconnell mediante la creación de regimientos católicos fue bien recibida por Diarmuid Mac Carthaigh, ya que permitió que los nativos irlandeses 'Tadhg' estuvieran armados y afirmaran su dominio sobre 'John' el protestante inglés",0,0,irlandeses,protestante
"Las autoridades inglesas de Dublín sobrerreaccionaron a la revuelta, y la caracterizaron como «La conspiración más detestable y desleal efectuada por algunos papistas irlandeses afectados por el mal»,[17] y alegaron que pretendía «realizar una masacre general de todos los habitantes ingleses y protestantes»",0,0,irlandeses,protestantes
La tensión se vio aumentada cuando los irlandeses se rebelaron contra el dominio inglés protestante y los rumores de la complicidad de Carlos llegaron al Parlamento,0,0,irlandeses,protestante
"Desde las primeras migraciones de nobles irlandeses católicos en la época de Felipe II, los sucesivos reyes españoles fueron integrando en su ejército a irlandeses huidos de la opresión inglesa protestante",0,0,irlandeses,protestante
1:14:27 guillermo de horas y maría félix como protestante lodos fueron declaradas declararon soberano de inglaterra al año siguiente desde el exilio como quiso volver y recuperar el poder desembarco al frente del ejército apoyado por unos cientos de irlandeses,0,0,irlandeses,protestante
"” Mientras nos oponemos a la opresión de los católicos irlandeses en el norte, también nos oponemos a una reunificación forzada de Irlanda, que significaría la opresión de la población protestante del Úlster en un estado dominado por los católicos",0,0,irlandeses,protestante
"En el caso particular de los Estados Unidos de Norteamérica, el fenómeno de la migración se hizo más palpable a partir del siglo XIX con la llegada de los inmigrantes alemanes, irlandeses y escandinavos, generando importantes cambios en la cultura y religión del país del norte, uno de ellos fue como todos saben la extensión de su identidad religiosa de protestante a cristiana, por ejemplo",0,0,irlandeses,protestante
"Un número menor de inmigrantes irlandeses protestantes fueron recibidos por la población escocesa e inglesa, dando lugar a la Orden de Orange de Toronto que contaba con una notable influencia en la sociedad",0,0,irlandeses,protestantes
Serie Irlanda: La reforma protestante y la división de los ingleses de los irlandeses,0,0,irlandeses,protestante
"Su propia bandera, la naranja, blanca y verde simboliza esa unión por la lucha por su independencia, la que finalmente alcanzaron en el año 1922: el naranja por Guillermo de Orange, en representación a la Irlanda protestante; el verde de los paisajes irlandeses por los católicos del país, y el blanco por la unión, por la paz entre ambos, Sur y Norte, entre católicos y protestantes",0,0,irlandeses,protestantes
"Buenos, parece que cavó durante décadas hasta que lo encontró un simpático muchachito perseguido por los protestantes irlandeses",0,0,irlandeses,protestantes
"Como contrapartida nació el Black and Tran, una banda paramilitar compuesta por protestantes irlandeses, y cuya campaña consistía en el asesinato de católicos y de todos aquellos que estuviesen a favor de la independencia de Irlanda",0,0,irlandeses,protestantes
"Sólo una quinta parte eran ingleses, la mayoría eran escoceses e irlandeses católicos y protestantes, que fueron especialmente numerosos y predominantes en zonas como el valle de Ottawa y Ontario occidental",0,0,irlandeses,protestantes
"La Orden de Orange, que fortaleció su control sobre los protestantes, particularmente en Irlanda del Norte, incorporó gradualmente al unionismo y al lealismo irlandeses",0,0,irlandeses,protestantes
Los Tigres del Norte han dejado de ser tan poderosos y en esta ocasión no harán acto de presencia en la liguilla con dejando las esperanzas de la afincó regiomontana en el equipo del Monterrey que al igual que el conjunto Lagunero no luce como un equipo fuerte para pelear el título,0,0,regio,regiomontana
El espíritu inquebrantable de mis hermanos regiomontanos,0,0,regio,regiomontanos
¿Cuál es el mar de los regiomontanos,0,0,regio,regiomontanos
Reportan avances en construcción de la Línea 3 del Metro regiomontano,0,0,regio,regiomontano
es una empresa orgullosamente regiomontana líder en la comercialización de herramientas para diferentes sectores industriales y profesionales,0,0,regio,regiomontana
"Este mismo grupo, dirigido por Ginés Cruz, escenificó Nocturno de la alcoba, del regiomontano Mario Cantú, el autor más experimentado de los comparecientes, que trenza una historia sencilla pero con pretensiones existenciales, que cuajaría mejor si no se regodeara en chistes cultos y en afanes misóginos",0,0,regio,regiomontano
"Varios reportes han señalado de Laredo Kid y Andrade podrían ser la sorpresa para la velada regiomontana, pero en los próximos días se confirmará quién peleará por el título",0,0,regio,regiomontana
De momento las autoridades regiomontanas no han dado a conocer el motivo que provocó el accidente en donde estuvo involucrado y salió lesionado Ricardo ‘Tuca’ Ferreti,0,0,regio,regiomontanas
"Terminó una era para Tigres y es que uno de sus delanteros estrella anunció que no formará más parte de la institución regiomontana, despidiéndose previo al arranque del Torneo Apertura 2020 de la Liga MX",0,0,regio,regiomontana
Fundadora de Huasteca Casa Cinematográfica y de la iniciativa por darle un espacio de proyección y diálogo al cine regiomontano llamada #HuastecaTeProyecta,0,0,regio,regiomontano
"Su estrategia comenzó con una licitación nacional en 2017 para el suministro eléctrico de sus 65 tiendas al norte del país, que finalmente ganó una firma de origen regiomontano a 15 empresas nacionales e internacionales",0,0,regio,regiomontano
"A través de redes sociales, el equipo regiomontano lamentó el fallecimiento del acordeonista mexicano",0,0,regio,regiomontano
"Ya en la fecha 2, el elenco regiomontano empató 2-2 con Monarcas Morelia",0,0,regio,regiomontano
"No obstante, en los últimos días comenzó a circular que un famoso YouTuber conocido como Juca podría ser el nuevo galán de Yanet, pues en múltiples ocasiones ha comentado sus fotografías y ya logró captar la atención de la regiomontana",0,0,regio,regiomontana
"Más tarde, Vegan Cannibal, el proyecto del regiomontano Carlos Olvera, subió al escenario con unas sorprendentes [",0,0,regio,regiomontano
"Guillermo González, vicepresidente de Sultanes de Monterrey, informó que el manager panameño Roberto Kelly será quien dirija a la novena regiomontana también en el invierno",0,0,regio,regiomontana
"El munícipe anunció un plan de apoyo para los primeros 50 mil regiomontanos que pagaron el impuesto predial de este año y resultaron afectados, quienes podrán hacer válido el seguro de 20 mil pesos contra inundaciones",0,0,regio,regiomontanos
"Con tan solo 20 años de edad, el influencer de origen regiomontano ha logrado superar los 14",0,0,regio,regiomontano
Ivana es una cantante y compositora regiomontana,0,0,regio,regiomontana
"En el minuto 48, Andrés Ríos desprendió a velocidad y sacó un potente zurdazo que obligó la estirada del arquero Jonathan Orozco para evitar la caída de marco regiomontano",0,0,regio,regiomontano
"FOTOMULTAS…Todos los automovilistas de esta ciudad, que son más de 350 mil ignoran que las fotomultas a estas alturas son ilegales, porque el convenio con una empresa poblana venció el pasado 31 de diciembre y la administración de Mancera, ni explicación ha dado, dicen que calladitos se ven más bonitos ¡negociazo",0,0,poblana,bonitos
"Jerónimo tuvo una actuación plagada de torería y aroma, una oreja de cada uno de sus enemigos le valieron también la salida a hombros ayer en la que el poblano brindó la actuación de su primer toro al maestro “Zotoluco” en una bonita gesta por parte de Jerónimo",0,0,poblano,bonita
"Intentando rastrear el origen de las chalupas poblanas me perdí por el barrio de El Alto, donde está la bonita Iglesia de San Francisco, en el centro histórico de Puebla",0,0,poblanas,bonita
"Twitter Facebook WhatsApp Esta es una de las muchas leyendas que existen sobre la existencia de la China poblana, es una historia bonita y triste a la vez por su personaje principal",0,0,poblana,bonita
Mensajes bonitos de amigos mujeres hermosas vintage instituto poblano de la juventud ihsm,0,0,poblano,bonitos
"Vamos a preparar unos ricos rollitos depollocon chile poblano y queso crema, es una receta muy rica, y que además queda muy bonita la presentación",0,0,poblano,bonita
"Que qué feliz 489 aniversario de su fundación y muchas bonitas frases que ayer llenaron nuestras redes sociales, pero para alimentar nuestro optimismo poblano no hay que olvidarnos que una ciudad está hecha de su gente",0,0,poblano,bonitas
"«Reconozco al ingeniero Eric Cisneros Burgos, quien atinadamente lleva este programa por varias entidades del país, con el que invita a conocer todo lo bonito que tenemos en Veracruz», expresó en el evento al que asistieron el secretario de Gobierno poblano, David Méndez Márquez y la secretaria de Turismo, Vanessa Barahona de la Rosa",0,0,poblano,bonito
"Otro muy buen aficionado, Rafael Ramírez, me sorprendió cuando visité por vez primera su domicilio, los muros tapizados de todos esos elementos que guardan los aficionados, incluso el terno rosa y plata que el torero poblano Ángel García-el “Chaval padre”-vistió durante su temporada triunfal en la Plaza “México” y muchas otras cosas bonitas de la más bella de las fiestas",0,0,poblano,bonitas
"(Ya podrá imaginar el lector las bonitas cantidades que se llevan regularmente los señores Montero & Barahona, que son el equivalente poblano de Dolce & Gabbana)",0,0,poblano,bonitas
no encuentro el chile poblano en guatemala como lo sustituyo porfavor contesteme dama bonita,0,0,poblano,bonita
"la puerta de un pequeño departamento, en un conjunto residencial al norte de la capital poblana, asoma Aída Morales, una bonita morena, de unos 25 años",0,0,poblana,bonita
"Cabe mencionar, que no hay interés por parte de Gerardo Gaviña, para que la tenga cuidada y los turistas se lleven una bonita imagen de la Laguna y del mismo pueblo, que de “Mágico”, no tiene nada, dijo un poblano que visitó hace unos días esta ciudad",0,0,poblano,bonita
Raquel; la poblana más amable y bonita,0,0,poblana,bonita
"Contamos con decenas de videos con poblanas bonitas adolescentes, y ésa cifra va en aumento, descubrelo tu mismo",0,0,poblanas,bonitas
"En éste sentido, recalcó que de quién sí se debe desconfiar, “es de la mujer más fea y mala que existe, porque las poblanas somos bonitas” dijo",0,0,poblanas,bonitas
Muy bonita y funcional Renault Scenic 2002 azul factura agencia poblana -Motor 4 cilindros 2 litros 16 valvulas -Transmision automatica 4 ve,0,0,poblana,bonita
"Por su parte, Cynthia Valdez se mostró contenta de apoyar e impulsar a estas campeonas que participan en la justa poblana, “me alejé un poco pero ya de vuelta y motivando a las pequeñas, se siente muy bonito que todavía me aplauda, me reconozcan el trabajo, por mi parte es un placer a las nuevas generaciones”",0,0,poblana,bonito
Mensajes bonitos de amigos mujeres hermosas vintage instituto poblano de la juventud ihsm,0,0,poblano,bonitos
"A través de redes sociales, en especial Twitter, diversas personas han publicado fotografías de nubes, árboles, conciertos y un sin fin de momentos o paisajes que consideran bonitos con la leyenda Ingrid Escamilla, nombre de la joven poblana que fue asesinada por su pareja en Ciudad de México",0,0,poblana,bonitos
Para un futbolero chilango y godín debe ser terrible tener que chambear o ir a una junta justo cuando juega Liverpool contra Barcelona,0,0,chilango,chambear
"Según lo aprobado por el Congreso de la Ciudad de México, para tenencia de vehículos, se mantiene la opción de obtener el subsidio del 100% para este impuesto para las personas físicas (o sea, para los chilangos chambeadores)",0,0,chilangos,chambeadores
Al menos no visitaron otras colonias o hablaron con los chilangos que se parten la madre a diario y se pasan horas en el transporte público para ir a chambear y subsistir,0,0,chilangos,chambear
Mecánico en Escárcega atraca con 5 mil pesos tras chambear una hora en camión y metió al bote a 3 chilangos ignorantes de la ley por negarse a pagar al considerar muy alta cantidad « Noti-flash,0,0,chilangos,chambear
"“Que si querían chambear levantando viejas, así con esas palabras nos dijo, qué si quería chambear, le estaban pagando 10 mil pesos por morra, él nomás se encargaba de levantarlas y las dejaba en un domicilio… son una bola de chilangos que vienen de México, se las están llevando creo que para Cuernavaca…”, relata el sujeto del audio",0,0,chilangos,chambear
Los chilangos no necesitamos trabajar de sol a sol para producir más riqueza que todos esos norteñitos “bien chambeadores”,1,1,chilangos,chambeadores
"Aunque, vida, si pretendes cumplir mi propósito mandándome a chambear a chilangolandia, mejor olvídalo desde ahorita, me cae que no dije nada",0,0,chilango,chambear
Las autoridades chilangas señalaron que fue porque estorbaban a las trabajadoras sexuales y no las dejaban chambear a gusto,0,0,chilangas,chambear
Morra chilanga bien puta sube todos los dias a la azotea del edificio para que su vecino se la coja antes de irse a chambear,0,0,chilanga,chambear
Mecánico en Escárcega atraca con 5 mil pesos tras chambear una hora en camión y metió al bote a 3 chilangos ignorantes de la ley por negarse a pagar al considerar muy alta cantidad,0,0,chilangos,chambear
"Los gringos venían, como hoy, a dejar dinero, los tahualilas a chambearle duro y los chilangos, como hoy, a estar jodiendo",0,0,chilangos,chambear
"Raúl (Ignacio López Tarso) un chilango que anda chambeando en la sierra para el censo poblacional después de comprender que se estaba envenenando trabajando en la ciudad para una computadora, conoce a Corachi (Jaime Fernández) un indio Tarahumara",0,0,chilango,chambeando
"Para quienes no se acuerden de Raymundo Collins, vale decir que el exfuncionario chambeó en el gobierno de Mancera como secretario de Seguridad Pública de CDMX y director del Invi —justo por su desempeño en el Instituto ahora las autoridades chilangas están detrás de Collins",0,0,chilangas,chambeó
"i Una mexicana puta esposa infiel del DF mamando verga al amante que la graba con su celular mientras ella tan zorra se la traga completa, esta caliente chilanga le mete los cuernos al esposo aprovechando que se la pasa chambeando lejos de la ciudad, la putona no aguanta días sin tener sexo por eso se consiguió un nuevo morro vergudo que le pueda saciar sus necesidades sexuales",0,0,chilanga,chambeando
"De esta cuna de la identidad chilanga abrevará incluso Luis Buñuel para construir Los olvidados (1950), donde cuenta el tristísimo fin del humilde chambeador Julián, proto Pepe el Toro chicharronero asesinado a la mala por el ojetísimo Jaibo, actualización del inefable Ledo/Tuerto de Nosotros los pobres/Ustedes los ricos",0,0,chilanga,chambeador
"Todos los regios lo voltearon a ver, y los chilangos, de todas partes querían chambear con El Rebelde del Acordeón, muchos le aprendieron y muchos aprovecharon la brecha que abrió en el aparentemente lejano 2001",0,0,chilangos,chambear
"Además, la calle de Sullivan no es precisamente popular por su bella arquitectura: Todo chilango sabe que ahí es donde las señoritas de la vida galante salen a chambear",1,1,chilango,chambear
Ellos unen sus esfuerzos para proveer equipo de protección personal a los chilangos que día con día salen a chambear,0,0,chilangos,chambear
") ya que los regios son muy chambeadores para después pasar a un intercambio cultural de tradiciones, términos y costumbres regias y chilangas",1,1,chilangas,chambeadores
"Podría decirse que es un chilango como cualquier otro: chambeador, divertido y medio ñoño en las cosas del romance",1,0,chilango,chambeador
"Valoran ser tratados tan amablemente y se sienten que esa imagen de antipáticos que (para algunos) pueda tener el británico, tal vez se trate de un mito",1,0,británico,antipáticos
"En respuesta, el Ministerio de Relaciones Exteriores ruso dijo que la medida del gobierno británico es parte de una provocación y de acusaciones sin fundamento contra la honorabilidad de la Federación Rusa y calificó su postura como antipática",0,0,británico,antipática
"Lo mismo puede decirse de Reino Unido: basta con acercarse a publicaciones como el semanario 'The Spectator' o a las páginas de opinión de periódicos como 'The Times' o el 'Telegraph' para ver que el conservadurismo británico —bronco y antipático como suele ser, aunque a veces lo idealicemos— piensa y pelea por un modelo de sociedad determinado",0,0,británico,antipático
"El actor británico encarnó otros roles igual de antipáticos por esa época en el cine italiano, baste citar el poliziesco de Fernando Di Leo “Caza implacable” (1975)",0,0,británico,antipáticos
"Seguramente habrán llegado a tus oídos una infinidad de falsas creencias sobre los británicos: que si ‘son antipáticos’, que ‘son serios’, que si ‘Londres es muy caro’,…Argumentos falsos que no deben alejarte de tu ilusión por visitar la ciudad",0,0,británicos,antipáticos
"Muchos me dicen que, con lo educados, comedidos y organizados que somos los británicos, ¿cómo es posible que los representantes del UKIP sean tan antipáticos, maleducados y desagradables",1,0,británico,antipáticos
"Ferrari ha sido muchas veces un equipo hermético y antipático , nada que ver los equipos franceses de entonces, siempre amables y cercanos, o los correctos e incluso afables británicos (Ron Dennis no llegó hasta el 81)",1,1,británico,antipático
El personaje encarnado por Jon Finch es uno de los más antipáticos de toda la filmografía del director británico,0,0,británico,antipáticos
"Seguramente habrán llegado a tus oídos una infinidad de falsas creencias sobre los británicos: que si 'son antipáticos', que 'son serios', que si 'Londres es muy caro',",1,0,británicos,antipáticos
"Podría ser terco e impetuoso, impulsado por el ego y, a veces, antipático con la difícil situación de los demás (especialmente si no fueran británicos, angloparlantes o de una “civilización cristiana”)",0,0,británicos,antipático
"En esta zona, al menos, nadie cumple lo de la fama de antipáticos de los británicos –dedicaré otro punto para explicar mejor esto-",1,0,británicos,antipáticos
"El británico Richard Spencer da también clases de Biología, pero en su caso se vale de la música y el baile para que la asignatura se haga menos antipática a sus estudiantes de secundaria",0,0,británico,antipática
"Seguramente habrán llegado a tus oídos una infinidad de falsas creencias sobre los británicos: que si son antipáticos , que son serios , que si Londres es muy caro , Argumentos falsos que no deben alejarte de tu ilusión por visitar la ciudad",1,0,británico,antipáticos
"Greed Critica Steve Coogan, un actor muy unido al trabajo del director Michael Winterbottom y experto en hacer personajes antipáticos, interpreta en esta ocasión a un tipo (basado en parte) en el magnate británico Sir Philip Green, un multimillonario británico del mundo de la moda, que siempre ha vivido rodeado de muchas controversias",0,0,británico,antipáticos
"Con barniz policiaco, Posy Simmonds satiriza en ‘Cassandra Darke’ (Salamandra) el esnobismo británico a través del declive de una antipática anciana galerista, en cuya vida irrumpe la joven hija de su ‘ex’",0,0,británico,antipática
"Supongo también que Thatcher es aborrecida porque venció a Argentina en la guerra y, además, por los mismos motivos que tantos británicos la aborrecen: fue una persona antipática, por no decir repelente, que causó mucho daño a mucha gente con sus políticas",0,0,británicos,antipática
"y Victor McLaglen como los tres alegres y heroicos soldados británicos de Gunga Din (1939), Stevens hace olvidar las antipáticas connotaciones colonialistas del tema para elevar al film al rango de una de esas inolvidables aventuras llenas de dinamismo, humor y acción trepidante, convertida luego en una de las mayores atracciones de matiné de los siguientes treinta años",0,0,británico,antipáticas
"Cuando lleguen y vean lo que realmente hay, se darán media vuelta y volverán a casita diciendo de todo sobre los pobres británicos: que si son muy antipáticos, que si las casas son un asco, que si la comida asquerosa, que a ver porqué beben la leche sin pasteurizar, que qué prepotentes, que si son unos explotadores, que son unos cerdos por no tener papeleras en Londres",1,1,británicos,antipáticos
"Los británicos, tan sensatos y antipáticos como siempre",1,1,británicos,antipáticos
