sentence,generalizing,promoting,identity,attribute
"Tindakan warga maya menyuarakan rasa tidak puas dan menyerang Perdana Menteri, Muhyiddin Yassin di ruangan komen laman Facebook Istana Negara pada hakikatnya bukanlah suatu tindakan biadap atau tidak sopan terhadap Yang Dipertuan Agong",0,0,warga,sopan
"Berbeza dengan cef selebriti dan penyanyi terkenal, Datuk Fazley yang mendapat pujian warganet kerana mempunyai sikap seorang ketua yang baik dan sopan",0,0,warga,sopan
Menghormati mereka warga emas dengan bercakap dengan lembut dan sopan2,0,0,warga,sopan
"Seorang budak lelaki ketika menjalani pemeriksaan suhu oleh seorang pegawai Thailand semasa dia tiba di Lapangan Terbang Antarabangsa Suvarnabhumi Bangkok, Thailand pada 21 Jun",0,0,Thailand,budak lelaki
Sumber gambar dari Mirror UKKes macam ni dah banyak berlaku cuma kes agak terpencil dan kurang dapat sambutan media Terbaru kejadian dilaporkan di Thailand dimana seorang budak lelaki mati terkena strok selepas berjaga sepanjang malam untuk,0,0,Thailand,budak lelaki
TUGAS SELESAI: Anggota penyelam Thailand bergambar beramai-ramai sebelum berlepas dari lapangan terbang antarabangsa Chiang Rai semalam setelah tamat menjalankan misi menyelamatkan 12 budak lelaki dan jurulatih pasukan bola sepak mereka,0,0,Thailand,budak lelaki
BANGKOK Empat daripada sekumpulan budak lelaki yang terperangkap telah dapat dikeluarkan dengan selamat dari gua yang dilanda banjir di Chiang Rai bahagian utara Thailand dan kini sedang menerima rawatan perubatan demikian menurut laporan m,0,0,Thailand,budak lelaki
The Nation Thailand melaporkan budak lelaki yang namanya tidak dinyatakan itu telah jatuh sakit pada 31 Ogos dan dikejarkan ke hospital pada 2 September,0,0,Thailand,budak lelaki
Apabila Budak Gemuk Bertukar Menjadi Seorang GADIS JELITASeorang budak lelaki gemuk mengejutkan ramai orang di Thailand apabila bertukar menjadi seorang awek yang sangat jelita Bukan kerana dia menjalani pembedahan menukar jantina dan payu,0,0,Thailand,budak lelaki
"BANGKOK – Semua 12 budak lelaki dan jurulatih mereka berjaya diselamatkan setelah terperangkap di dalam sebuah gua dibanjiri air selama lebih dua minggu di utara Thailand, kata pasukan khas tentera laut, SEAL semalam sekali gus mengakhiri misi menyelamat sukar yang menjadi tumpuan dunia",0,0,Thailand,budak lelaki
Kematian budak lelaki cetus debat impian kanak-kanak Muay Thai,0,0,Thai,budak lelaki
Inilah yang dilakukan oleh seorang budak lelaki dari Thailand yang menghabiskan masa cuti hari Krismas dengan keluar bersama kekasih hati ke pusat membeli belah,0,0,Thailand,budak lelaki
"SERAMAI 12 budak lelaki dan jurulatih mereka yang diselamatkan dari Gua Tham Luang tiba untuk sidang akhbar di wilayah Chiang Rai, Thailand semalam",0,0,Thailand,budak lelaki
"BANGKOK - Empat daripada sekumpulan budak lelaki yang terperangkap telah dapat dikeluarkan dengan selamat dari gua yang dilanda banjir di Chiang Rai, bahagian utara Thailand dan kini sedang menerima rawatan perubatan, demikian menurut laporan media tempatan Thailand",0,0,Thailand,budak lelaki
"Phayao, Thailand: Seorang budak lelaki yang tidak menyiapkan kerja rumahnya mati dipukul bapanya yang mabuk, kata polis semalam",0,0,Thailand,budak lelaki
"SEBAIK sahaja selesai berlatih bola sepak, 12 budak lelaki berusia antara 11 hingga 16 tahun bersama jurulatih, Ekaphol Chantawong, 25, memasuki Gua Tham Luang di pergunungan Doi Nang Non, wilayah Chiang Rai, utara Thailand pada 23 Jun 2018",0,0,Thailand,budak lelaki
"Lemah akibat sembilan hari tanpa makanan, 12 budak lelaki dan jurulatih bola sepak mereka yang terperangkap dalam gua di Thailand kini perlu berjuang menentang ancaman kesihatan terdiri daripada kelemahan fungsi otot dan malnutrisi sehinggalah jangkitan mungkin, kata pakar semalam",0,0,Thailand,budak lelaki
Satu pasukan pemain bola sepak Thailand – 12 budak lelaki berumur 11-16 tahun dan jurulatih mereka – telah hilang di dalam sebuah gua banjir di negara utara jauh sejak Sabtu,0,0,Thailand,budak lelaki
"Menurut laporan media Thailand, budak lelaki berumur tiga, lima dan sembilan tahun ditembak mati di depan rumah mereka oleh sekumpulan lelaki bersenjata yang melepaskan tembakan ke arah mereka sekeluarga ketika mereka dalam perjalanan pulang daripada bersolat di masjid kampung itu",0,0,Thailand,budak lelaki
"HONG KONG: Tiga daripada 12 budak lelaki yang diselamatkan daripada sebuah gua banjir di utara Thailand bulan lalu diberi kerakyatan Thailand bersama jurulatih mereka, pengakhiran positif dalam drama yang telah menarik perhatian dunia",0,0,Thailand,budak lelaki
Kematian budak lelaki cetus debat impian kanak-kanak Muay Thai - BERITA MediaCorp,0,0,Thai,budak lelaki
Unit SEAL Thai dan penyelam elit asing mengeluarkan kumpulan terakhir terdiri daripada empat budak lelaki dan jurulatih mereka yang berumur 25 tahun tengah hari semalam melalui laluan sempit dan dipenuhi air,0,0,Thai,budak lelaki
LOS ANGELES: Operasi dramatik menyelamatkan 12 budak lelaki anggota sebuah pasukan bola sepak Thailand dan jurulatih mereka yang terkandas di sebuah gua minggu ini akan diabadikan dalam filem Hollywood,0,0,Thailand,budak lelaki
Kamal Haasan antara artis bollywood yang menjadi sebutan di India kerana hal ini,0,0,India,bollywood
"Wanita bollywood India adalah wanita pilihan yang cantik, pintar dan seksi",1,1,India,bollywood
Filem Kuch Kuch Hota Hai telah menjadi filem bollywood blockbuster di India dan diseluruh dunia termasuk Malaysia,0,0,India,bollywood
Download Full Version: Desi bhabhi cheat pussy ketat pada Suami dengan anak lelaki sah kotor tidak audio bollywood seks cerita chudai dipukul disalahgunakan diseksa dan dipaksa rakanrakan sahabat ibu untuk fuck untuk membayar tuisyen bocor skandal seks tape selesai muka POV India,0,0,India,bollywood
"net » Bokep Big Ass » Katrina Kaif ditiru oleh lelaki India semasa penggambaran filem, bollywood sex scandal , bollywood - sexbass",0,0,India,bollywood
"Adegan mandi Bollywood Masala Video Porn India, indian bollywood porn , Bollywood porn - kvadult",0,0,India,bollywood
"Video Katrina Kaif ditiru oleh lelaki India semasa penggambaran filem, bollywood sex scandal , bollywood percuma tetapi kualiti ulasan Hd",0,0,India,bollywood
Drama bersiri blk dr bollywood India Kerala,0,0,India,bollywood
"Photo 3: Katrina Kaif ditiru oleh lelaki India semasa penggambaran filem, bollywood sex scandal , bollywood - sexbass",0,0,India,bollywood
"01/02/2018 01/02/2018 Kiki Lala 65 Views 0 Comments Amitabh Bachchan, bollywood, selebriti India, shah rukh khan, twitter",0,0,India,bollywood
"Katrina Kaif ditiru oleh lelaki India semasa penggambaran filem, bollywood sex scandal , bollywood - sexbass",0,0,India,bollywood
"com » Indian Gay Porn » Terpapar pelakon Wanita Bollywood, indian bollywood porn , Bollywood porn - kvadult",0,0,Indian,bollywood
Photo 1: Desi bhabhi cheat pussy ketat pada Suami dengan anak lelaki sah kotor tidak audio bollywood seks cerita chudai dipukul disalahgunakan diseksa dan dipaksa rakanrakan sahabat ibu untuk fuck untuk membayar tuisyen bocor skandal seks tape selesai muka POV India,0,0,India,bollywood
"Ind bollywood pelakon zareen k video seks seks sebenar, sex indian , Indian Actress - FreeseXNXX",0,0,Indian,bollywood
"Nikmati video percuma dan sambungkan kandungan dengan emosi anda, iaitu pengarang video The Erotic Life Of Indian Girls, video indo bokep streaming , bollywood girl ke arah",0,0,Indian,bollywood
Filem Kuch Kuch Hota Hai telah menjadi filem bollywood blockbuster di India dan diseluruh dunia termasuk Malaysia,0,0,India,bollywood
"Di Malaysia terutamanya, banyak grend muzik telah mula dapat diterima oleh masyarakat Malaysia terutamanya Melayu, Cina dan India iaitu seperti irama rock, balada, irama Malaysia, hip hop, dangdut, latin, hollywood, bollywood, nasyid kontempari, nasyid dakwah dan lain-lain lagi",1,0,India,bollywood
"The Erotic Life Of Indian Girls, video indo bokep streaming , bollywood girl - hobibokep",0,0,Indian,bollywood
"Beliau merupakan seorang yang peramah, baik hati, arif dalam membuat pertimbangan, berjiwa rakyat, setia kepada sahabat-sahabatnya, rendah diri, murah hati, sentiasa bersimpati, bertanggungjawab serta banyak lagi nilai yang membolehkan beliau mempunyai kenalan yang ramai",0,0,rakyat,peramah
"Saya juga mengatakan (lebih kurang) yang walaupun beliau seorang yang baik, peramah dan dikatakan dapat menyelesaikan masalah kebajikan rakyat, namun ia tidak dapat menjadi alasan untuk menyelamatkan dari penyalahgunaan wang rakyat",0,0,rakyat,peramah
"Walaupun baru, app ini telah mendapatkan perhatian rakyat Malaysia oleh sebab chatbot bernama Alfred yang peramah serta ciri keseluruhan app ini yang sangat user-friendly",0,0,rakyat,peramah
Ckata ganti nama diri ketiga baginda sultan mansur merupakan sultan yang peramah baginda selalu bergaul dengan rakyat jelata,0,0,rakyat,peramah
" Ketersampaian iaitu kawasan pelancongan dihubungi dengan jalan raya, keretapi, jalan laut,, lapangan terbang dan pelabuhan  Sikap rakyat yang peramah dan masyarakat majmuk menarik pelancong",1,1,rakyat,peramah
"Ini menandakan rakyat kita ini baik dimata gadis Indonesia, lelaki Malaysia bersopan, peramah dan perkasa itulah yang membuat ramai gadis Indonesia tergila-gilakannya",1,1,rakyat,peramah
KM Melaka seorang yang peramah dan dan ambil berat masalah rakyat sebab itu rakyat sanggup datang ke majlisnya,0,0,rakyat,peramah
Usaha kerajaan malaysia yang tidak berputus asa untuk memupuk perpaduanrakyat yang peramah dan fikiran terbuka,0,0,malaysia,peramah
"“Taiwan merupakan bandar antarabangsa yang moden, selamat dan selesa, rakyatnya juga mesra dan peramah, saya amat terharu apabila ditegur sapa dengan “Welcome to Taiwan,” katanya",1,0,rakyat,peramah
Setiap kumpulan etnik ini memberi citarasa yang berbeza rakyat Melaka yang terkenal sebagai rakyat yang peramah,1,1,rakyat,peramah
Kumaraendran menyifatkan Sultan Azlan merupakan seorang raja yang peramah selain tidak pernah meletakkan jarak antara diri baginda dan rakyat,0,0,rakyat,peramah
"Mengenai buku Raja Dan Rakyat Berpisah Tiada, Najib berkata, penerbitan berkenaan membolehkan rakyat mengenali lebih dekat lagi hati budi Sultan Pahang yang terkenal dengan sifat peramah dan mudah mesra kerana ia dikarang individu yang akrab dengan baginda",0,0,rakyat,peramah
M Tengku Puan Pahang merupakan puteri berjiwa rakyat dan peramah,0,0,rakyat,peramah
Ia melambangkan kewibaan dan kemeseraan peribadi rakyat Malaysia yang terkenal dengan sentiasa senyum dan peramah lagi bersopan santun,1,1,rakyat,peramah
"“Keyakinan ini berdasarkan kepada rekod keperibadian Jamilah yang dilihat cukup merendah diri, peramah, mesra rakyat dan memahami aspirasi rakyat di Tanjong Datu,” katanya ketika dihubungi Kosmo",0,0,rakyat,peramah
"Sejak zaman dahulu lagi, rakyat Malaysia memang terkenal dengan mempunyai amalan nilai-nilai murni dan budaya masyarakat timur seperti hormat-menghormati, tolong-menolong, bertimbang rasa, berhemah, peramah, bekerjasama dan banyak lagi",1,1,rakyat,peramah
"Ma berkata berdasarkan rangkaian sosial, rakyat Malaysia adalah peramah kerana purata rakyat Malaysia mempunyai 235 rakan di dalam rangkaian sosial, dan ini menunjukkan bagaimana rakyat Malaysia menilai persahabatan",1,1,rakyat,peramah
"Khidmat dan sumbangan bakti baginda menjadi Sulta­nah dan Raja Permaisuri A­gong yang kaya dengan sifat peramah, prihatin dan pe­nyayang membuatkan rakyat jelata jatuh hati yang menggambarkan baginda sebagai seorang raja berjiwa rakyat",0,0,rakyat,peramah
"Apa yang menarik mengenai bandar ini,penduduknya sangat peramah dan bersikap mesra,bukan sahaja bersama rakyat Perancis,malah juga bersama warga asing",1,1,rakyat,peramah
"Sesungguhnya Permaisuri Johor ini merupakan seorang yang peramah, berjiwa rakyat serta amat disenangi dan disanjungi rakyat",0,0,rakyat,peramah
"Bilangan penduduk di Singapura terdiri daripada 77 peratus bangsa Cina, 14 peratus Melayu, 8 peratus India, dan 1 peratus Serani",0,0,India,penduduk
Kawasan penempatan penduduk di Serampang Indah ini terletak kira-kira 20 kilometer dari sini dan majoriti penduduknya kaum India dan selebihnya 20 peratus merupakan orang Melayu dan Cina,0,0,India,penduduknya
"Menurut laporan tersebut, wanita mengandung di India merupakan paling ramai dijangkiti GBS iaitu 2,466,500 orang diikuti China (1,934,900), Nigeria (1,060,000), Amerika Syarikat (942,800) dan Indonesia (799,100)",0,0,India,ramai
Semakin ramai wanita di India tampil dengan pengakuan gangguan seksual melibatkan lelaki yang mempunyai kedudukan tinggi dan kes ini turut dilaporkan berlaku dalam industri media dan hiburan (Bollywood),1,0,India,ramai
"Pada masa yang sama, ketika berlangsungnya program Semarakkan Setiawangsa, beliau menyantuni para penduduk dengan menyerahkan sumbangan berbentuk wang tunai (angpow), hamper dan barangan lain kepada ketua-ketua blok PPR serta komuniti Cina dan India",0,0,India,penduduk
"Kesannya, ramai yang memprotes di media sosial dan berhenti daripada melanggan Netflix terutamanya di US, Kanada dan India",0,0,India,ramai
Saya mangakui banyak yang sama dengan zaman saya hanya ceritanya berbeza dari segi majority kampung saya penduduk India dengan beberapa Cina dan Melayu,0,0,India,penduduk
"Menurut bancian India pada tahun 2001, Kharupatia memiliki bilangan penduduk seramai 17,784",0,0,India,penduduk
"Pada awal alaf pertama, para penduduk Semenanjung Melayu menganut agama Hindu dan Buddha dari India serta meminjam sistem tulisan Sanskrit",1,0,India,penduduk
"Saya mempunyai ramai kawan bukan Islam, Cina dan India yang mengelak daripada pergi ke tempat makan tidak halal apabila saya bersama mereka",1,0,India,ramai
"Populasi Melayu adalah sebanyak 38% (10,550,685), kaum Melayu dan Bumiputera adalah sebanyak 65%, populasi orang Cina adalah sebanyak 26% dan penduduk India adalah sebanyak 8%",0,0,India,penduduk
"Menurutnya, kumpulan-kumpulan ini akan berarak ke dalam taman-taman perumahan terutamanya di kawasan penduduk Cina dan India, juga di jalan-jalan raya dan kemungkinan besar, kumpulan ini juga akan membuat bising sambil menjerit-jerit perkataan ""Re For Ma Si"" dan juga bertakbir",0,0,India,penduduk
"""Sebenarnya, macam saya kan di pejabat ramai berbangsa India",0,0,India,ramai
"Sebagai contoh, artis yang terkenal boleh membuat lukisan yang menggambarkan dewa-dewa India, sifat negara, penduduknya",0,0,India,penduduk
Jangkaan PBB menunjukkan bahawa India boleh memotong China dan penduduknya yang seramai 1,0,0,India,penduduk
"Kelihatan beberapa penduduk India berjalan melintasi sebuah arca pasir yang diukir oleh pelajar-pelajar seni halus daripada Allahabad University untuk memberi kesedaran tentang AIDS sempena Hari AIDS Sedunia di Sangam, Allahabad pada 30 November 2014",0,0,India,penduduk
"Kebanyakan penduduk Melayu di situ adalah penoreh, petani, dan penjawat awam manakala masyarakat Cina pula kebanyakannya peniaga, dan India pekerja estet dan lain-lain pekerjaan",1,1,India,penduduk
"Bukan sahaja Melayu yang datang makan, tetapi juga penduduk kaum Cina dan juga India",0,0,India,penduduk
Program yang dihadiri lebih daripada 100 orang penduduk ini turut mendapat sambutan kaum Melayu dan India di kejiranan ini,0,0,India,penduduk
"Menurut laporan dari The New Indian Express, biarpun telah memohon maaf secara terbuka, namun segelintir pihak di laman Twitter menggesa orang ramai untuk memboikot filem terbaru aktor tersebut, ""Toofan""",0,0,Indian,ramai
"Penyelidik dari negara Thailand, dalam fasa kedua ujian, merancang untuk menguji vaksin demam denggi tersebut ke atas 3,000-5,000 sukarelawan dalam masa 3 tahun selepas ujian berjaya dijalankan ke atas haiwan dan sekumpulan kecil sukarelawan",0,0,Thailand,suka
Saya suka rasanya yang ala-ala Thai,0,0,Thai,suka
dan semua orang suka Thailand,0,0,Thailand,suka
"Raisuddin ketika disoal semula oleh peguam syarie Nor Azmi Mohd Arif berkata, dia tidak melarikan Siti Fatimah tetapi kedua-duanya secara sukarela pergi ke Thailand bersama-sama untuk bernikah di negara jiran itu",0,0,Thailand,suka
"Pada 2009, RV144 dilaporkan berjaya mengurangkan risiko jangkitan HIV dalam kalangan 16,000 sukarelawan Thailand sebanyak 31",0,0,Thailand,suka
"Buah yang hebat di Thailand ini hadir sepanjang tahun, kerana semasa berbunga panjang, tempoh pematangan berlangsung selama empat bulan, dan beberapa jenis mekar dan berbuah dua kali setahun, dan hakikat bahawa orang Thai lebih suka memakan sedikit buah-buahan keras yang tidak biasa sehingga anda mencuba setiap hari",1,1,Thai,suka
"Orang-orang keomunis itu memang suka melintas jalan ikut Bukit Kota dari Segari menuju ke Ulu Perak, akhirnya masuk ke dalam kawasan Thailand",0,0,Thailand,suka
Mereka juga suka suasana bebas di Thailand,0,0,Thailand,suka
"Dalam filem ini mengenai seorang pelakon bernama: acxtor suka bersekolah, suka bogel, pornografi nama filem adalah: Hemp, Thai , Thai, durasi video ialah: durxation, mengenai masa upload video 27/07/2019, pandangan 777",0,0,Thai,suka
"Bersama-sama beberapa anggota sukarelawan yang lain, Varee bertugas menjaga kebersihan di lokasi kejadian termasukklah di khemah-khemah yang menempatkan anggota penyelamat, pasukan khas Navy SEAL Thailand, khemah media dan khemah-khemah yang menempatkan anggota keluarga mangsa",0,0,Thailand,suka
Tidak dinafikan kos murah antara faktor kenapa pelabur asing suka ke Thailand,0,0,Thailand,suka
"""Walaupun ada kemungkian mereka dikenakan hukuman maksimum iatu hukuman mati mengikut tuduhan yang ditetapkan, tetapi mahkamah Thailand jarang menjatuhi hukuman itu dan lebih suka mengenakan hukuman penjara jangka panjang,"" katanya dalam wawancara melalui telefon dengan Bernama pada Ahad",0,0,Thailand,suka
Kenyataan itu direkodkan secara sukarela di hotel penginapan Raja Petra di ibunegara Thailand itu berhubung akuan bersumpahnya pada 2008,0,0,Thailand,suka
Previous articleRakyat Malaysia disaran beli insurans sukarela jika memandu ke Thailand,0,0,Thailand,suka
"Saya kakitangan kerajaan & saya bermpinat membuat kerja2 amal & secara sukarela, tak kisah di mana2 (di Malaysia @ luar Malaysia- Thailand, Kemboja, Sri Langka, India or elsewhere)",0,0,Thailand,suka
Lima belas penghuni Kafe Kucing Mao Thai Thai di Taiwan adalah antara penguji rasa sukarelawan mencuba makanan kucing yang dibangunkan oleh pakar ulat sutera,0,0,Thai,suka
Penulis menulis sekadar pengalaman berada di Pak Bara Satun Selama 7 tahun dan sering membantu rakyat Malaysia di Selatan Thai secara sukarela,0,0,Thai,suka
"Dia suka bepergian tetapi merancang untuk menetap di Koi Samui, Thailand akhirnya menghabiskan musim terbenamnya di laut",0,0,Thailand,suka
Pasti ramai pembaca disini suka dengan masakan Thailand kan,0,0,Thailand,suka
"Situasi yang sama dengan pertikaian antara ""Thailand"" dan ""Negara Thai"" dahulu tapi jelas ramai sukakan ""Thailand"" sedangkan bahasa Melayunya ialah Negara Thai",0,0,Thai,suka
Masalah bermula pada tahun 1960 apabila perang berlaku di Vietnam di antara Komunis dan Amerika,0,0,Vietnam,perang
Merupakan satu komplek terowong bawah tanah yang menjadi tempat askar Vietcong dalam mengekang kemaraan tentera US masa perang Vietnam,0,0,Vietnam,perang
Vietnam terpaksa berperang untuk mendapatkan kemerdekaan,0,0,Vietnam,berperang
Vietnam menimbang untuk membeli pesawat pejuang ringan FA-50 daripada A,0,0,Vietnam,pejuang
"Walaupun muzium ini menggambarkan cerita dari sebelah pihak sahaja, iaitu dari kacamata Vietnam ia wajar dilawati kerana dapat memberikan pengajaran tentang kesan-kesan peperangan yang harus ditanggung oleh rakyat Vietnam berpuluh tahun lamanya, walaupun perang telah tamat pada tahun 1975",1,0,Vietnam,perang
"Perang Vietnam adalah perang terlama, memakan belanja paling tinggi dan melibatkan penggunaan bom yang terbanyak diantara tiga peperangan tersebut",0,0,Vietnam,perang
Ketika itu Amerika memerlukan belanja yang banyak untuk membiayai perang di Vietnam,0,0,Vietnam,perang
"Walau bagaimanapun, perlu diperhatikan bahawa tentera Soviet dalam perang Afghanistan kurang memberi perhatian kepada propaganda daripada Amerika Syarikat di Vietnam",0,0,Vietnam,perang
"Selain perang di Tanah Besar Asia Tenggara, pihak komunis sedang mara di Vietnam, Laos dan Combodia",0,0,Vietnam,perang
Kita merujuk kepada buku panduan perang Amerika di Vietnam,0,0,Vietnam,perang
"Pengkaji menyifatkan fenomena itu ada kaitan dengan semangat pasca 1960-an yang mana rakyat Amerika yang trauma terhadap perang di Vietnam dan penyingkiran Presiden AS ketika itu, beralih kepada visual positif sebagai penenang emosi",1,0,Vietnam,perang
"Semasa perang dengan Vietnam, Amerika Syarikat menggunakan herbisida untuk menyemburkan Agen Orange di dalam hutan, yang sangat menjejaskan penduduk negara dan tentera Amerika sendiri, dan orang yang menjadi mangsa operasi ini dan menderita penyakit genetik keturunan hidup di Vietnam hingga ke hari ini",0,0,Vietnam,perang
Amerika Syarikat telah menggunakan ejen-ejennya untuk melakukan provokasi sehingga tercetusnya perang saudara antara Vietnam Utara dan Vietnam Selatan,0,0,Vietnam,perang
"Ketika kebanyakan industri pelancongan berkaitan peninggalan peperangan Vietnam bertumpu di selatan, pelancong di bandar Ho Chi Minh pula boleh mengunjungi muzium perang dan laluan bawah tanah di Cu Chi",0,0,Vietnam,perang
"Pham Thu Hang, pernah memenangi Anugerah Pengarah Terbaik dalam kategori Filem Cereka Asia di Festival Filem Antarabangsa Singapura dan terkenal dengan karya dokumentari bertajuk ""The Future Cries Under Our Soil"", yang menceritakan kehidupan masyarakat selepas perang saudara di Wilayah Quang Tri, Vietnam",0,0,Vietnam,perang
"Selepas AS mengundurkan diri dari Vietnam berikutan perang pada tahun 1973, semua hubungan diplomatik terputus di antara kedua-dua negara pada tahun 1975",0,0,Vietnam,perang
Pesawat perang Amerika melepaskan bom dan bom ladang Vietnam dan desa dengan padang yang meletupkan bola api,0,0,Vietnam,perang
"Ketika Vietnam sedang berperang dengan Mongolia, seekor penyu emas, yang dipercayai tuhan penyu telah meminjamkan pedang saktinya kepada maharaja Vietnam",0,0,Vietnam,berperang
Ketika itu perang berlarutan di antara Vietnam utara dan selatan yang turut melibatkan campur tangan negara asing,0,0,Vietnam,perang
Sebuah kisah mengenai seorang tentera yang akhirnya akan pulang ke rumah setelah berperang di Vietnam,0,0,Vietnam,berperang
Kapal ikan Vietnam ditangkap di perairan Natuna Utara - ANTARA News Kepulauan Riau - Berita Kepulauan Riau Terkini,0,0,Vietnam,ikan
"Bagaimanapun, isu terbabit dilihat tidak akan menemui noktah kerana menerusi maklumat diperoleh Getaran, wujud agensi kerajaan yang sanggup menjadi orang tengah bagi membolehkan permohonan nelayan asing, khususnya warganegara Vietnam untuk mendapat lesen menangkap ikan di Malaysia dipermudahkan",0,0,Vietnam,ikan
Baru-baru ini ujarnya telah dirakamkan situasi di mana bot-bot haram nelayan Vietnam berada di persisir pantai negara untuk menangkap ikan oleh seorang pengguna laman facebook,0,0,Vietnam,ikan
"Malah pernah suatu ketika, segelintir orang- orang Bachok tak makan ikan yang di tangkap di laut sebab pernah dilaporkan terdapat sisa-sisa daging manusia( pelarian Vietnam) dalam sesetengah perut ikan yang ditangkap",0,0,Vietnam,ikan
"BNA dari Vietnam, Thailand dan Indonesia sering mencerobohi perairan kita untuk menangkap ikan",0,0,Vietnam,ikan
Agensi Penguatkuasaan Maritim Malaysia (APMM) Terengganu menahan 27 nelayan Vietnam dan dua bot ketika sedang menangkap ikan di perairan Terengganu,0,0,Vietnam,ikan
Satu laporan di Very Vietnam menyatakan seorang pegawai dari Persatuan Pengusaha Restoran Cina telah mengumumkan makan tiga mangkuk beras tiruan ini adalah sama dengan makan sekeping beg plastik,0,0,Vietnam,makan
"Kawasan sekitar French Quarter di Hanoi terkenal kerana tempat makan dan barnya, serta memikat pelancong dengan tarikan yang termasuk Tasik Hoan Kiem dan Muzium Negara Sejarah Vietnam",0,0,Vietnam,makan
KUALA TERENGGANU - Seramai 16 nelayan warga Vietnam yang masih berdegil menceroboh dan menangkap ikan di perairan Malaysia bertindak terjun ke dalam,0,0,Vietnam,ikan
Program Dr Mahathir malam ini dimulakan dengan menghadiri majlis makan malam bersama diaspora Malaysia di Vietnam,0,0,Vietnam,makan
Vietnam kecewa tidak dapat makan daging babi di Piala AFF 2021 27 mins ago,1,0,Vietnam,makan
"MANJUNG: Walaupun kedudukan sebuah kedai makan jauh di dalam ladang kelapa sawit, kedai itu menjadi tumpuan orang ramai berikutan menyajikan ‘hidangan’ istimewa membabitkan pelacur dari China dan Vietnam",0,0,Vietnam,makan
Nelayan-nelayan Vietnam yang ditahan oleh Agensi Penguatkuasaan Maritim Malaysia (APMM) ketika melakukan aktiviti menangkap ikan pada kedudukan 37 batu nautika dari Pulau Tioman,0,0,Vietnam,ikan
"Terdahulu pada sebelah pagi, Kedutaan Republik Sosialis Vietnam telah mengadakan kejohanan golf mini yang disertai oleh pembesar-pembesar asing serta beberapa pegawai kanan kerajaan dan penyampaian hadiah kepada para pemenang telah diadakan pada majlis makan malam berkenaan",0,0,Vietnam,makan
"Ladang ikan Pangasius kebanyakannya terletak di Delta Mekong, sebuah wilayah Vietnam yang padat penduduknya",0,0,Vietnam,ikan
"KUCHING 25 Mei- Agensi Penguatkuasaan Maritim Malaysia (APMM) Sarawak berjaya melumpuhkan cubaan 47 kru Vietnam menangkap ikan secara haram di 170 batu nautika dari Tanjung Po di sini, semalam",0,0,Vietnam,ikan
"Selain menjalin dan mengeratkan hubungan persahabatan serta jaringan dengan masyarakat di sana, peserta turut berpeluang mempelajari adat serta amalan masyarakat Vietnam yang menjadikan kerja sukarelawan sebagai satu budaya,” katanya",1,1,Vietnam,suka
"Catfish Bagullabs Kemboja, Vietnam, Malaysia Lele 25-35 cm, badan panjang, berserta ikan dengan saiz yang sama Suhu: 21-25 ° C;",0,0,Vietnam,ikan
Saya amat berbangga apabila melihat sukarelawan Vietnam dapat menyanyikan lagu dari Malaysia dengan baik manakala wakil YSS pula menyanyikan lagu Vietnam ketika malam kebudayaan diadakan di salah sebuah kampung tersebut,0,0,Vietnam,suka
Seorang wanita dari Vietnam dan kini menetap di Amerika Syarikat mengaku hanya makan sekali sehari dan memakai bengkung semata-mata demi mendapatkan bentuk tubuh bagaikan kerengga,0,0,Vietnam,makan
"Laporan awal Lembaga Keselamatan Belanda antara lain menyebut struktur pesawat MH17 berkecai di udara berkemungkinan akibat ditembusi objek bertenaga tinggi dari luar pesawat dan tiada petunjuk bahawa nahas disebabkan masalah teknikal atau perbuatan anak kapal, selain pesawat itu disahkan ‘layak terbang’",0,0,Belanda,tinggi
"Permintaan untuk universiti Belanda disebabkan oleh peluang yang tinggi untuk mengikuti pengajian, dan juga kemampuan untuk memilih program yang sesuai dalam Bahasa Inggeris, Jerman",0,0,Belanda,tinggi
Syarikat-syarikat asing meningkatkan ekonomi Belanda ke tahap yang tinggi,0,0,Belanda,tinggi
"Anda akan melihat makna Sekolah-sekolah tinggi yang bekerja dalam banyak bahasa lain seperti Bahasa Arab, Denmark, Belanda, Hindi, Jepun, Korea, Greek, Itali, Vietnam, dan sebagainya",0,0,Belanda,tinggi
Ini mendatangkan kesan kepada harga barangan yang dihasilkan dengan meletakkan harga yang tinggi di Belanda dan harga yang rendah di Indonesia,0,0,Belanda,tinggi
"Adalah menguntungkan untuk membuka perniagaan dalam talian di Belanda, kerana aksesibilitas yang tinggi kepada banyak pelanggan yang kebanyakannya dwibahasa",0,0,Belanda,tinggi
"Ramai pelajar memilih Sarjana Muda di Belanda kerana beberapa sebab, termasuk program-program berkualiti tinggi yang diiktiraf di peringkat antarabangsa, jumlah pelajar pelbagai budaya, dan tuisyen yang lebih rendah berbanding dengan negara-negara Eropah yang lain",0,0,Belanda,tinggi
"Walau bagaimanapun, Derek Thompson yang menulis dalam The Atlantic, mencatatkan di empat buah negara kaya, iaitu Ireland, Australia, Luxembourg, dan Belanda, wanita tanpa anak memperoleh upah yang lebih tinggi daripada lelaki",0,0,Belanda,tinggi
