sentence,generalizing,promoting,identity,attribute
"O ‘Bel Canto’ é estilo vocal utilizado nas grandes óperas românticas, principalmente italianas que, que foram compostas principalmente na primeira metade do séc",0,0,italiana,românticas
"O poeta romântico foi um favorito tanto dos mestres do ""lied"" alemão, quanto dos grandes da ópera romântica italiana",0,0,italiana,romântica
"As pessoas se derretiam em elogios à lealdade demonstrada pelo camisa 10 e a transmissão a todo instante fazia referência a outras “bandeiras” italianas, Del Piero, Maldini, Baresi e Buffon, esse último tido como o último romântico do futebol italiano",0,0,italiano,romântico
Sinopse: Peppino Di Capri é sinônimo de música italiana romântica de sucesso,0,0,italiana,romântica
Peppino di Capri é sinônimo de música italiana romântica de sucesso,0,0,italiana,romântica
"Neste filme podemos ver uma das cenas mais românticas e icónicas da história do cinema: Vagabundo convida Dama para um passeio noturno e ambos atravessam uma ponte com toda a cidade iluminada como fundo, vão jantar a um restaurante italiano, ao som de uma serenata, onde finalmente se beijam",0,0,italiano,românticas
"Restaurante italiano charmosinho e romântico, Bom para uma ocasião especial ou apenas uma noite agradável",0,0,italiano,romântico
"O mistério começa a ser desvendado, saiu o primeiro trailer de To Rome With Love, novo filme de Woody Allen, uma comédia romântica que se passa na capital italiana e será contada através de quatro tramas entre americanos, italianos, pessoas que vivem na Itália e que estão só de passagem",0,0,italiano,romântica
"Na série, Jon Snow (Kit) e Ygritte (Rose) formaram um par romântico e o galã já declarou em uma entrevista à revista italiana L’Uomo Vogue que se apaixonou pela atriz durante as gravações da série",0,0,italiana,romântico
"Luminárias românticas, mesas em madeira clara e muitas plantas dão o clima bucólico a esta brasserie italiana, o mais discreto dos terraços parisienses",0,0,italiana,românticas
"Até os adeptos a suspiros em filmes românticos podem achar absurda a forma que Lucy encontra seu primeiro amor, mas teremos a sorte de presenciar homens italianos belíssimos na tela do cinema",0,0,italiano,românticos
A italiana diz que fará uma janta romântica para tentar unir Pedro e Helena,0,0,italiana,romântica
"Depois de uma infância atribulada, a que se seguiu o abandono pela sua própria mãe aos cuidados de um pai mulherengo, tendo ficado com a tarefa, de acordo com os registos judiciais malaios, de manter o pai debaixo de olho para garantir que aquele não levaria outras mulheres para casa, 'Fat' Leonard Francis começou a vida como empresário, aos 21 anos, num bar de Penang, onde nascera",0,0,malaios,come
"Analistas franceses e malaios começarão a analisar nesta quarta-feira (5) os fragmentos de avião achados na semana passada no litoral da ilha de Reunião, no Oceano Índico, para estabelecer se pertenceram ao Boeing 777 de Malaysia Airlines desaparecido em março de 2014 com 239 pessoas a bordo",0,0,malaios,come
"Tudo começou quando a capital Singapura se tornou uma importante cidade portuária na Ásia, estabelecida pelos britânicos em 1819 após um acordo com os governantes locais malaios",0,0,malaios,come
"Vamos começar com isso: Embora conhecida pelos marinheiros árabes e malaios, no início do século 10, as Maurícias foram exploradas pela primeira vez pelos portugueses no século 16 e subsequentemente estabelecidas pelos holandeses - que o nomearam em homenagem ao príncipe Maurits van Nassau - no século XVII",0,0,malaios,come
"Com isso, o país já pode começar a vender esses produtos aos importadores malaios",0,0,malaios,come
"Em um costume conhecido como ""casa aberta"", malaios participam das comemorações dos outros, muitas vezes, visitando as casas daqueles que se identificam com o festival",0,0,malaios,come
"… antes de ter recebido massivamente povos africanos, Madagascar (bandeira) fora colonizado por imigrantes malaios e indonésios (que navegaram por dez mil quilômetros de distância) no começo da Era Cristã",0,0,malaios,come
[ 38 ] Islam começou a se espalhar entre os malaios no século 14,0,0,malaios,come
"Em um costume conhecido como "" casa aberta"" muitas vezes, malaios participam das comemorações dos outros visitando as casas daqueles que se identificam com o festival",0,0,malaios,come
"A independência da Malásia na década de 50 é comemorada na Praça Merdeka, símbolo desse importante evento para todos os malaios",0,0,malaios,come
"Com isso, o país já pode começar a vender esses produtos aos importadores malaios",0,0,malaios,come
"Na Ásia, por diversão, Margaretha começou a vestir trajes malaios e a imitar danças locais para oficiais, o que era malvisto pelas esposas dos funcionários holandeses",0,0,malaios,come
"Os treinos malaios começaram como a temporada passada acabou, ou seja, com Dani Pedrosa e Jorge Lorenzo comandando as ações",0,0,malaios,come
"O Festival Dinagyang é um evento religioso e cultural realizado na cidade de Lloilo, Filipinas, e comemora a Festa do Santo Niño (Menino Jesus) e a chegada dos colonizadores malaios na ilha de Panay",0,0,malaios,come
[24] O islamismo começou a se espalhar entre os malaios no século XIV,0,0,malaios,come
"Aqui, os comunistas recrutaram a população malaia (como você sabe, várias províncias do sul da Tailândia são povoadas incluindo malaios étnicos), e também mudaram para uma nova tática - para atrair a simpatia da população malaia, convencidos de sua violação na Tailândia budista, os comunistas começaram a distribuir panfletos sobre a similaridade idéias do comunismo e do Islã",0,0,malaios,come
"Os chineses comem-no com carne picada e feijão, os malaios cortam-no em lâminas finas e fritam-no, juntando lima no fim",0,0,malaios,comem
"De acordo com o artigo publicado no jornal de que a Rússia liderada por Putin no início deste ano, cercada por tensas relações com o Ocidente, onde o presidente russo acusou o Ocidente de interferir na Ucrânia e do acidente do avião e os que cometem assassinatos políticos malaios",0,0,malaios,come
Os malaios começaram a chegar há cerca de 2 mil anos,0,0,malaios,come
"*Luis Suárez, o uruguaio bom de bola do Liverpool, tomou um gancho muito considerável da Federação Inglesa: oito jogos de suspensão por insultos racistas contra Evra, do Manchester United, no empate entre eles em outubro",0,0,uruguaio,bom de bola
"Avisem a Domènec que o uruguaio bom de bola é Arrasceata, e não Pedro Rocha",0,0,uruguaio,bom de bola
"Franca -> Manteve toda a base vice-campeã do NBB, perdendo apenas Andre Goes e Alexey, mas trazendo o uruguaio bom de bola Luciano Parodi (armador)",0,0,uruguaio,bom de bola
mas o único Pedro rocha bom de bola que eu conheci foi aquele uruguaio que jogou nos bambis nos anos 70,0,0,uruguaio,bom de bola
"E a gente também tem jogadores altos, bons na bola aérea”, salientou Pierre, referindo-se a uma das principais características do atacante uruguaio",0,0,uruguaio,bons na bola
Avisem a Domènec que o uruguaio bom de bola …,0,0,uruguaio,bom de bola
"Uruguaio bom de bola e craque do @flamengo e da seleção uruguaia @aufoficial , De Arrascaeta @g10dearrascaeta também fez questão de saudar o Americano neste dia que o clube completa 106 anos",0,0,uruguaia,bom de bola
Sim o treinador catalão precisa de tempo Mas alguém precisa dizer a ele que o uruguaio bom de bola do elenco é o Arrascaeta e não o Pedro Rocha Ele deve estar fazendo confusão com Pedro Virgilio Rocha Franchetti um dos maiores meias uruguaios que foi ídolo do São Paulo na década de 70 Só que aquele craque da seleção celeste,0,0,uruguaios,bom de bola
"Avisem, por favor, a Domènec que o uruguaio bom de bola é Arrascaeta; e não o Pedro Rocha",0,0,uruguaio,bom de bola
"Neymar chegou para ser o ""manda chuva"" do PSG, mas lá acabou dando de cara com Cavani, um uruguaio bom de bola e com muita personalidade",0,0,uruguaio,bom de bola
Sim o treinador catalão precisa de tempo Mas alguém precisa dizer a ele que o uruguaio bom de bola do elenco é o Arrascaeta e não o Pedro Rocha Ele deve estar fazendo confusão com Pedro Virgilio Rocha Franchetti um dos maiores meias uruguaios que foi ídolo do São Paulo na década de 70 Só que aquele craque da seleção celeste,0,0,uruguaio,bom de bola
Acho esse uruguaio muito bom de bola,0,0,uruguaio,bom de bola
"Na terceira vez em que foi flagrado pelas câmeras, o uruguaio Suárez, bom de bola e candidato a brigar pelo título de melhor da Copa, caiu do cavalo",0,0,uruguaio,bom de bola
"Este cara bom de bola é o lateral-esquerdo Célio Taveira, que depois jogou no Vasco, Corinthians e futebol uruguaio”, revelou Luizinho na citada entrevista",0,0,uruguaio,bom de bola
"Eu daria uma olhada também no Pavón ex-Boca que tá jogando com o Ibrahimovic e num uruguaio muito bom de bola chamado Diego Rossi, atacante de lado que faz muitos gols e joga no Los Angeles FC",0,0,uruguaio,bom de bola
"Contando com o matador Caio, e com o bom de bola Renato Portaluppi, o Grêmio acabou com o favoritismo do clube uruguaio, após empate no Uruguai em 1x1, o Grêmio derrubou o favoritismo do Peñarol e em Porto Alegre venceu por 2x1, sagrando-se o primeiro clube do Rio Grande a ser campeão da América",0,0,uruguaio,bom de bola
Um uruguaio bom de bola,0,0,uruguaio,bom de bola
Ele é uruguaio e bom de bola,0,0,uruguaio,bom de bola
"Mais surpreendente ainda foi o outro uruguaio do time, bom de bola tbm e que é sempre convocado pra seleção uruguaia, o Brian Rodriguez, ter sido emprestado pra um time da 2ª divisão da Espanha (Almeria) com opção de compra e não ter sido comprado",0,0,uruguaia,bom de bola
"Sempre explorando o contragolpe, o Barcelona possui um atacante bom de bola, mas muito temperamental: o uruguaio Jonathan Álvez",0,0,uruguaio,bom de bola
"A gastronomia do Paiol, que ficará localizado na praça de alimentação anexo do Shopping Passeio das Águas, trará elementos da cozinha caipira e goiana, buscando resgatar a essência dos botecos tradicionais",0,0,goiana,caipira
"A gastronomia do Paiol, que ficará localizado na praça de alimentação anexo do shopping, trará elementos da cozinha caipira e goiana, buscando resgatar a essência dos botecos tradicionais",0,0,goiana,caipira
"Fique conhecendo a receita de arroz com suã de porco, um prato caipira típico da culinária goiana e mineira que deixará você saciado durante todo o dia",0,0,goiana,caipira
"Em série de vídeos, Marajoara, marca goiana de laticínios, ensina a fazer ovos de acordo com estilo de cada membro da família; entre os destas há trufado com caipirinha e em formato de pop it",0,0,goiana,caipirinha
"O PT não sabe nem como operar: imagine esse Delúbio, que é um caipirão goiano, um sindicalista militante do PT, e esse outro Silvinho, que não consegue nem falar português decentemente, operando esquema",0,0,goiano,caipirão
"Goiânia é conhecida nacionalmente pelos seus gêneros musicais caipiras e seus sabores típicos, mas o que pouca gente sabe é que a capital goiana é reconhecida mundialmente por diversas expressões artísticas que causam admiração nos apaixonados por arte",0,0,goiana,caipiras
"Uma boa dica para quem visita Hidrolândia é um passeio gastronômico, em locais que servem comida típica goiana com a tradicional cozinha caipira",0,0,goiana,caipira
Os artigos científicos abaixo são estudos acadêmicos desenvolvidos a partir da representação da cultura caipira goiana de Geraldinho Nogueira:,0,0,goiana,caipira
"Muitas paradas na estrada são oportunidades de reviver a cultura goiana na sua mais pura e viva forma que é a culinária, genuína e orgulhosamente caipira",0,0,goiana,caipira
Mais de três mil pessoas curtiram a dupla goiana que apresentou grandes sucessos da música caipira de raiz,0,0,goiana,caipira
"A pequenez da política goiana não tem nada que ver com nossos traços caipiras, com nosso sotaque ou com o arroz com pequi",0,0,goiana,caipira
"Escolhemos para percorrer a produção musical goiana, a história de vida de um cantor e compositor nascido no município de Orizona, no estado de Goiás, que encontrou em Goiânia a possibilidade de desenvolver o seu dom e o seu sonho de se tornar um “violeiro cantador – caipira”",0,0,goiana,caipira
"No dia 8 de abril é da vez de a chef goiana Floriana Kolling, que oferece opções como a pamonha (foto), salgada e cozida na folha de bananeira, e o Risoto do Cerrado com Costelinha de Porco, preparado com pasta de pequi e linguiça caipira",0,0,goiana,caipira
"A comida goiana caipira, servida no fogão a lenha, revive a vida na roça",0,0,goiana,caipira
"Além dos veteranos do Motörhead, que lançou recentemente o álbum Motörizer , definido pelo vocalista “verruguento” Lemmy Kilmister como “a kick ass motherfucking record” – o palco vai receber também os grupos da “terrinha” Decomposed God e AMP, e os goianos do Black Drawing Chalks, mostrando pros desatualizados que a cena de goiana não se restringe à música caipira",0,0,goiana,caipira
"Além disso, é uma goiana autêntica, adora frango caipira com pequi e botecar",0,0,goiana,caipira
"No samba-enredo, a escola de Nilópolis exalta o universo caipira, as modas de viola, as cavalhadas e as festas de peão, que ajudaram a construir boa parte da cultura tipicamente goiana",0,0,goiana,caipira
"Depois de me esbaldar com a galinhada caipira da Borracharia, magistralmente preparada pelo chef Jaime Solares, resolvi replicar essa oitava maravilha goiana para a família no almoção de domingo",0,0,goiana,caipira
"A pesquisa de caráter teórico-prático investigou a identidade caipira goiana e o autor, um dos pioneiros do stop-motion em Goiás, com várias animações premiadas, desenvolveu uma primorosa animação em stop-motion abordando a notória catira",0,0,goiana,caipira
"Como cercar um território difuso, sem fronteiras demarcadas, onde todo o Brasil se mistura, onde o modernismo das formas geométricas dança com o traço caipira da linguagem coloquial goiana",0,0,goiana,caipira
"Osório, começou a surgir, no período que chamamos de invernadas, época em que os Bandeirantes desbravaram os pampas gaúchos, em busca de gado xucro, que em rebanhos povoavam o Sul do Brasil, região ainda não bem delimitada, duvidosa se, pertencentes a castelhanos ou portugueses",0,0,gaúchos,come
"Por conta de um atraso no voo, a organização gaúcha foi penalizada e começou a série com 0-1 de desvantagem no placar geral",0,0,gaúcha,come
BLOG EUGÊNIO FREITAS: Presidente Dilma comete gafe ao confundir capital mineira por gaúcha,0,0,gaúcha,come
"Apenas direi que conforme eu disse à época o Palmeiras cometeu uma grande estupidez ao ser influenciado pela mídia e tirar da Copa do Brasil o seu time principal, abrindo caminho e facilitando tudo para o time gaúcho",0,0,gaúcho,come
Tags: campeonato gaúcho 2012 primeira rodada segundo turno jogo partida internacional-rs ypiranga-rs jogador leandro damião gol comemoração kléber dagoberto,0,0,gaúcho,come
"Título gaúcho, comemoração uruguaia",0,0,gaúcho,come
"Quando comecei a namorar com ela não queria saber se era cearense, gaúcha, paulista, não queria saber do time de futebol, religião, estava de olho nela”, disse o presidente",0,0,gaúcha,come
"Nervoso, Yuri percebeu que a gaúcha estava se referindo a algum romance antigo e a discussão entre os dois começou",0,0,gaúcha,come
"O projeto foi conduzido no começo pelo grupo gaúcho Bolognesi, que possui um acordo de transferência dos direitos da térmica para a companhia espanhola Cobra",0,0,gaúcho,come
"Para os gaúchos, um ponto comemorado como se fossem 3",0,0,gaúchos,come
"De acordo com a Somar Meteorologia, o dia começa com sol, mas, ao longo da tarde, são esperadas pancadas fracas de chuva — acompanhadas de raios e vento moderado — em todo o território gaúcho",0,0,gaúcho,come
"A segunda parcial começou animadora para o gaúcho de 16 anos, que imprimia potência nos golpes com o forehand para pressionar e quebrar o saque do alemão logo de cara",0,0,gaúcho,come
"A montagem traz canções educativas que levam ao palco o folclore e as tradições gaúchas, marcando datas comemorativas, entre elas a Semana Farroupilha e o Dia das Crianças, e também fala de costumes, como o churrasco e o chimarrão",0,0,gaúchas,come
"De modo a ESTES gaúchos, um ponto comemorado tais como se fossem 3",0,0,gaúchos,come
"No começo do ano, a Câmara aprovou um projeto de lei do gaúcho Osmar Terra – deputado licenciado para assumir como ministro",0,0,gaúcho,come
"Talvez você já até conheça o trabalho de Felipe Puperi pelos sete anos em que esteve como vocalista e compositor do Wannabe Jalva, mas, desde o final de 2017, o músico gaúcho começou seu projeto solo, Tagua Tagua",0,0,gaúcho,come
Passo Fundo começa a despontar como provável cidade a sediar a primeira Havan no mercado gaúcho,0,0,gaúcho,come
"No jogo, válido pela 17ª rodada do Campeonato Brasileiro, que terminou empatado em 0 a 0, na noite de sábado, no Morumbi, o clube gaúcho reclama de supostos cometidos pelo árbitro Rafael Traci (Fifa/SC)",0,0,gaúcho,come
O governo gaúcho comemorou o primeiro superávit orçamentário desde 2017,0,0,gaúcho,come
"Um happy hour animado, a partir das 18h, com o set list do Café de la Musique, drinks, moda e comidinhas especiais comemora a parceria das grifes gaúchas Mareblu e St",0,0,gaúchas,come
"O interessante é que este comercial chega lembrar até mesmo as campanhas extrovertidas da marca de desodorantes da Old Spice, representadas pelo ator norte-americano Terry Crews",0,0,norte,extrovertidas
"Os dois famosos físicos, o inglês Paul Adrien Maurice Dirac (1902-1984; PNF, 1933) e o norte-americano Richard Philips Feynman (1918-1988; PNF, 1965) eram reconhecidos por serem, respectivamente, introvertido e extrovertido",0,0,norte,extrovertido
"NerdWallet avaliou corretores forex em suas plataformas de negociação, extrovertidos e exagerados os do norte têm Osrras de seriam os hoscos, os reservados eo melancoacutelicos",0,0,norte,extrovertido
"“We Are Who We Are” passa-se em uma base militar norte-americana na Itália, e segue Fraser (Jack Dylan Grazer), um jovem tímido que começa uma amizade com a extrovertida Caitlyn (Jordan Kristine Seamón)",0,0,norte,extrovertida
"Em artigo no LinkedIn, a psicóloga norte-americana Marla Gottschalk explica qual este introvertido normalmente precisa do mais tempo do qual este extrovertido para processar informações e elaborar reações",0,0,norte,extrovertido
"Voltadas à pesquisa e à extroversão dos principais conceitos norteadores do Memorial e atuando articuladamente, essas linhas objetivam fazer da instituição um espaço voltado à reflexão e que promova",0,0,norte,extroversão
#REF!,0,0,Norte,extrovertido
"Os psicólogos norte-americanos adotam, de preferência, um modelo bem aceito que leva em conta três fatores, a saber, psicoticismo, extroversão e neuroticismo, conhecido com o nome de Sistema PEN (formado pelas iniciais dos fatores) de Avaliação da Personalidade",0,0,norte,extroversão
"O trabalho dos pesquisadores norte-americanos não deixa claro, porém, a ordem dos fatores na descoberta: quem é extrovertido possui maior capacidade de reconhecimento, ou essa maior capacidade ajuda que pessoas se tornem mais extrovertidas ao longo da vida",0,0,norte,extrovertido
"Rio grande do norte, bahia, recife, fortaleza e entre outros, por ser o lado tropical d abahia as mulheres e homens são mais sensuais se cuidam mais ate mesmo pelo clima, jã são paulo por ex os homens e mulheres são mais serios mais romanticos isso não quer dizer que são menos dadas, ate pq as quetinhas e santinhas são piores, que aquelas extrovertidas",1,1,norte,extrovertidas
"- Muitas diferenças de caraacutecter entre nortentildeos e surentildeos: Enquanto muitos crescem os habitantes do sul de paiacutes graciosos, extrovertidos e exagerados os do norte têm fama de seriam os hoscos, donnaforex opcao binaria reservados eo melancoacutelicos",0,0,norte,extrovertido
"Mas o Brasil tem senso de vida, tem ritmo e musicalidade, tem beleza nas relações interpessoais, é mais extrovertido, mais sensual: todos valores positivos que faltam aos norte-americanos",1,1,norte,extrovertido
"O revestimento em pastilha porcelanizada 5 x 5 cm da ATLAS, acompanha a intenção do Projeto de enfatizar a proximidade da Orla, com uma imagem mais extrovertida, pela diferenciação das cores nos elementos de composição, em contraste com painéis de pedra itacolomy do norte, textura mineral e madeira Ipê",0,0,norte,extrovertida
"Identificava-se com uma série de imagens que tinha da cultura norte-americana e que a atraíam, como a “postura relaxada, largada, extrovertida dos americanos e a postura Rock and Roll” (narrativa)",0,0,norte,extrovertida
"Um dos primeiros costumes que você deve ter em mente na Colômbia é que o povo colombiano é um povo aberto e extrovertido, muito mais do que o povo europeu ou norte-americano",1,1,norte,extrovertido
"Muito à maneira extrovertida e alegre das suas origens, ali estiveram de alma e coração, como que a ir ao encontro do passado ibérico mais remoto, que une ambas as regiões do norte e nordeste de Portugal, à cultura celta",0,0,norte,extrovertida
"O programa do concerto convida a uma “viagem musical” que começa com os ritmos exóticos e dançantes da Abertura Cubana de Gershwin passando pelos grandes sucessos da música popular brasileira na rapsódia O boi no telhado de Milhaud até à versão bem extrovertida de Chostakovitch e o seu olhar divertido e distante sobre o jazz norte-americano, com Suite de Jazz nº 2",0,0,norte,extrovertida
"3781967 - Claudete maria - 59 anos - Divorciado(a) Sou de Natal/Rio Grande do Norte, Procuro Encontros Amizade com Homem Sou extrovertida e sincera, tenho alegrias, tristezas, dúvidas, certezas, paz e desassocegos, estou sempre a procura de ondas calmas e um céu sem tempestade",0,0,Norte,extrovertida
"Os diversos convivas do banquete espiritual, com as Luzes que manavam do Alto, na presença de Chico Xavier, ficaram pasmos com tão feliz “coincidência” e logo clamaram (os mais extrovertidos) efusivamente, diante da maravilha daquele perfeito “timing”, como diriam os norte-americanos",0,0,norte,extrovertidos
"O pastor da paróquia de São João comete o mesmo engano, ao chamar os ingleses de fleumáticos porque — e quem verificou tal fenômeno foi Tia Zulmira, quando de recente estada em Londres — há muito tempo que os ingleses já não são mais tão britânicos como quer a publicidade",0,0,britânicos,fleumáticos
"Neste a parte de comédia, de como os fleumáticos britânicos são vistos pelos gauleses, tem mais piada, KIM",0,0,britânicos,fleumáticos
"Por Hugo Guedes - O álbum de BD “Astérix entre os Bretões” é uma sátira carinhosa: por entre referências às diferenças gastronómicas ou de temperamento entre os folgazões gauleses e os fleumáticos anglo-saxões, o génio literário de Goscinny deixa entrever nos britânicos uma certa soberba polvilhada com boas doses de extravagância",0,0,britânicos,fleumáticos
"Os carros italianos têm no design o seu forte, os alemães mostram a excelência da engenharia, mas nada mais fleumático do que os britânicos, com os Rolls-Royce (RR) pairando de forma soberana sobre todos eles",0,0,britânicos,fleumático
"Preferiu manter em palco a pose tradicionalmente fleumática dos britânicos, economizando na exibição de sentimentos de dor, furor ou ternura",0,0,britânicos,fleumática
"Se nunca se cruzou com eles, esqueça a imagem dos fleumáticos guardas reais britânicos porque estes são bem mais simpáticos e nunca dizem não a dois dedos de conversa com os estudantes e turistas",0,0,britânicos,fleumáticos
"Em uma dessas vezes, aproximando-se o final da semana e, portanto, de sua volta para casa, o fleumático cidadão britânico me confidenciou, bem baixinho: “Ai, meu Deus, agora vem a pior parte: as despedidas",0,0,britânico,fleumático
"Herbert Carpenter, um fleumático “gentleman” britânico, que está escavando o chão do porão de sua casa “para instalar uma adega de vinhos”",0,0,britânico,fleumático
"Tom Hooper, que ganhou o Oscar de melhor diretor por “O Discurso do Rei”, também eleito Melhor filme em 2011, deixou um pouco o lado fleumático comum dos britânicos, presente no seu “Discurso” e mergulhou mais na paixão que move os franceses, apesar do filme ser em língua inglesa e com elenco de origens diversas",0,0,britânicos,fleumático
"Easy Virtue' é um filme interessante, que consegue aliar alguns momentos divertidos a uma certa fleumática britânica",0,0,britânica,fleumática
"Bem, de Rúben Amorim espero sempre uma reação fleumática, britânica, pedagógica",0,0,britânica,fleumática
"Certo que o Cambridge, feito para a fleumática energia britânica de 110V, tem relatos de falhas de componentes",0,0,britânica,fleumática
"Vale mencionar que, desde os anos 1970 Lauren se fez como aquele criador que melhor traduz espírito fleumático inglês para o frenético estilo de vida norte-americano, transpondo manias como os esportes de campo britânico para o jeito de ser americano",0,0,britânico,fleumático
"Um deles é a dupla Charters & Caldicott, dois britânicos fleumáticos, sempre propícios à distante ironia como ao aconchegado companheirismo",0,0,britânicos,fleumáticos
"Os britânicos são tipos fleumáticos e calculistas, os franceses são sóbrios e cuidadosos, os alemães são também rigorosamente disciplinados, os suíços são racionalíssimos e educados no mais estrito respeito à rotina",1,1,britânicos,fleumáticos
"* azedo aqui não é pejorativo, pois está se referindo ao caráter britânico introspectivo, temperamental, fleumático, eternamente mal humorado",1,0,britânico,fleumático
"O fleumático britânico, a quem era reconhecida a fúria intelectual e o pouco perfil tolerante perante opiniões com as quais não concordava (nomeadamente aquelas que considerava “balelas” – como fez em várias entrevistas sobre a liberdade de expressão em relação ao Islão, etc",0,0,britânico,fleumático
"como costumam dizer os fleumáticos britânicos, absolutelly brilliant",0,0,britânicos,fleumáticos
"Na sua visita à Europa, quando Trump se sentou na cadeira de Winston Churchill a macaquear poses de Estado levou os britânicos aos arames, como soe dizer-se, com mais de 100 mil pessoas nas ruas em protesto só manifestado, na fleumática Londres, em ocasiões de escândalo nacional profundo",0,0,britânicos,fleumática
"E para o qual foi regulamentado e oficializado por fleumáticos e serenos britânicos, tentando tirar a suposta agressividade dos chutes nas pelotas e se enfurecendo quando ela não ia para onde se mandava",0,0,britânicos,fleumáticos
"Os americanos, por razões óbvias, são odiados, invejados e tachados de prepotentes, arrogantes e principalmente de imperialistas",1,1,americanos,prepotentes
"Em geral, o ponto de partida do preconceito é uma generalização superficial, um estereótipo, do tipo ""todos os alemães são prepotentes"", ""todos os americanos são arrogantes"", ""todos os ingleses são frios"", ""todos os baianos são preguiçosos"", ""todos os paulistas são metidos"" etc",1,0,americanos,prepotentes
"Apesar de muito competente, Nick é arrogante e prepotente, o típico policial bad boy dos filmes americanos",0,0,americanos,prepotente
"De modo geral, o ponto de partida do preconceito é uma generalização superficial, chamada estereótipo: ""todos os alemães são prepotentes"", ""todos os americanos são arrogantes"", ""todos os ingleses são frios"", ""todos os baianos são preguiçosos"", ""todos os paulistas são metidos"", etc",1,0,americanos,prepotentes
"Eis, porém, o fôlego de Obama renovado só porque assassinou, ou justiçou Osama Bin Laden, seguindo à risca a velha tradição prepotente americana",0,0,americana,prepotente
"Somos cada vez mais fascinados e menos críticos diante do grande apetite americano e de um projeto de hegemonia chauvinista e prepotente como sempre, agora camuflado pelos mitos da ""globalização""",0,0,americano,prepotente
"Em geral, o ponto de partida do preconceito é uma generalização superficial, um olhar cego, um estereótipo, do tipo ""todos os alemães são prepotentes"", ""todos os americanos são arrogantes"", ""todos os ingleses são frios"", ""todos os baianos são preguiçosos"", ""todos os paulistas são metidos"", etc",1,0,americanos,prepotentes
"Desde a lei dos direitos civis, jamais alguma comunidade minoritária americana sofreu discriminação tão ampla, tão prepotente e tão mal disfarçada como aquela que hoje vem sendo imposta à maioria cristã",0,0,americana,prepotente
Já era hora de governos tomarem atitudes contra a política prepotente americana,0,0,americana,prepotente
"Enquanto nosso exemplo for a sociedade americana, endividada, estressada, prepotente, doente, se achando senhora do destino do mundo, estaremos perdidos",0,0,americana,prepotente
"Muitos costumam ter essa birra com americanos, achamos que eles são esnobes, prepotentes e todos esses adjetivos facilmente aplicáveis aos americanos",1,1,americanos,prepotentes
"De acordo com os chineses, os Estados Unidos (EUA) estão cada vez mais prepotentes, mas na opinião dos americanos a China intimida os países vizinhos, muitos deles aliados fiéis dos EUA",0,0,americanos,prepotentes
"No final, ficou-me a comparação do discurso de Kennedy com o dos presidentes e politicos americanos actuais, estes últimos tão arrogantes e prepotentes quando comparados com o responsável e visionário do primeiro",0,0,americanos,prepotentes
"Os americanos sao por excelencia prepotentes, e o nosso azar eh continuarmos a depender das migalhas que eles sacudem para nos alimentar",1,1,americanos,prepotentes
"Foi um discurso prepotente, à americana, mas foi bem feito",0,0,americana,prepotente
"Inclusive, teve um artigo extremamente prepotente da filial européia de uma revista americana (típico, não",0,0,americana,prepotente
"E são prepotentes também, por acharem que a América se resume aos Estados Unidos, tanto que,erradamente, alcunham sua nacionalidade de americana como se a America fosse somente o seu país e não um continente inteiro",0,0,americana,prepotentes
"Ele denunciou a ""política prepotente da administração americana"" que teria provocado a ""tragédia de Tskhinvali""",0,0,americana,prepotente
"O vídeo tem cerca de cinco minutos e tem mais a adicionar do que o seu comentário tão prepotente, não custa nada dar uma olhada, era apenas um exemplo da proteção do porte de arma por uma cidadã americana",0,0,americana,prepotente
"Os americanos são muitíssimos prepotentes, pensam que podem fazer o que querem com qualquer um, pensam que são os donos do mundo",1,1,americanos,prepotentes
"“Estamos trabalhando hoje com baru, maracujá do mato, umbu, tamarindo e pequi",0,0,mato,trabalhando
"Eu mato Crystal, que então revive, então a mato novamente e posso trabalhar com os inimigos restantes para a vitória",0,0,mato,trabalhar
"de mato grosso faculdade de arquitetura, engenharia e tecnologia especializao em engenharia de segurana do trabalho ""riscos para a sade dos trabalhadores em uma usina de concreto na cidade de trs lagoas-ms"" giovanna carneiro ferreira orientadora: dra marta cristina de albuquerque nogueira cuiab – mt janeiro/2010 giovanna carneiro ferreira ""riscos para a sade",0,0,mato,trabalhadores
"Vou ter que dar o braço a trocer e ja agora despir as calças tambem,é que com tanta critica (construtiva),tal como alguem já disse,ainda vamos parar ao mato do escarpao,assim ja o unico transporte turistico(publico)pode dar mais lucro á camara e trabalhar 24h",0,0,mato,trabalhar
"“Neste momento, além dos feridos tem ainda trabalhadores espalhados pelo mato que correram com medo do tiroteio",0,0,mato,trabalhadores
"Colocaram-me para trabalhar no crematório do mato, carregando os mortos em um elevador manual",0,0,mato,trabalhar
"Para o secretário de Estado de Trabalho e Assistência Social, Jean Estevan Campos Oliveira, esta é mais uma oportunidade para os trabalhadores mato-grossenses se prepararem para conquistar uma vaga no mercado de trabalho",0,0,mato,trabalhadores
"Como matogrossense nato, filho de família humilde e trabalhadora que, na sua simplicidade e força de trabalho contribuiu e contribui em muito ao desenvolvimento deste querido Estado, sinto-me profundamente orgulhoso e comovido com a assunção do Ministro Gilmar Mendes à Presidência da mais alta Corte de Justiça do país",0,0,mato,trabalhadora
